ufs_serial,run_wf_xy,position,pred,health
S05742,0000012_4_30_22,1,0.002059622094034251,0.0085383745821006
S05743,0000012_2_22_15,1,0.0021760949030410026,0.0070337073086162
S05744,0000012_2_43_22,1,0.001743331743072589,0.0035164430859795
S05745,0000012_10_32_24,1,0.0009352943179136922,0.0034524677850717
S05746,0000012_2_45_27,1,0.001267733753869422,0.0086874746542489
S05747,0000012_10_46_26,1,0.0026498502538200475,0.0017579603415465
S05748,0000012_6_40_31,1,0.0031962549206957067,0.0052460469927589
S05750,0000011_14_25_23,1,0.0009425604082291401,0.0104721970542995
S05751,0000012_8_52_30,1,0.0023750464419946948,0.0
S05752,0000011_14_60_27,1,0.0005525180137314531,0.0017171800931492
S05754,0000011_14_22_19,1,0.0007674313786462683,0.0
S05755,0000011_10_33_16,1,0.00040178462895355805,0.0017319547391787
S05756,0000011_10_28_30,1,0.0,0.0
S05757,0000011_17_14_24,1,0.0,0.0017240781212058
S05758,0000011_10_44_31,1,0.0005922876213478824,0.0034109197473036
S05761,0000013_8_29_14,1,8.420031819064432e-05,0.0
S05762,0000013_14_39_19,1,9.693638852126076e-05,0.0017582775248263
S05763,0000013_17_22_20,1,0.0005712453855895478,0.0
S05764,0000013_17_42_13,1,0.000995697940048188,0.0
S05765,0000015_12_49_16,1,0.0009686452657368715,0.0017440432326209
S05768,0000013_12_29_16,1,0.0,0.0102453102453102
S05769,0000015_15_16_23,1,0.0013264134101941053,0.0052794833117338
S05770,0000015_15_38_30,1,0.0,0.0017529936687653
S05771,0000015_14_15_19,1,0.0042668862075153045,0.0120279904025003
S05772,0000015_15_61_17,1,0.00027425414539897393,0.0
S05773,0000013_14_44_13,1,0.0007062625459482418,0.0
S05775,0000013_12_31_20,1,0.0032060445911164955,0.0017287918631993
S05776,0000013_16_50_29,1,0.0017110732644257751,0.0017421358515433
S05777,0000015_14_33_25,1,0.004695740600458661,0.0017171266976924
S05781,0000013_13_28_29,1,0.000840303873712536,0.0
S05782,0000015_19_42_26,1,0.000276615469754153,0.0086408033686963
S05784,0000013_12_45_12,1,0.0,0.0
S05785,0000013_6_29_13,1,0.001974825985050182,0.0017600895272902
S05786,0000013_10_42_14,1,0.0007278180729453717,0.0
S05787,0000015_13_29_17,1,0.002578248617540545,0.0
S05788,0000015_11_21_20,1,0.0,0.0
S05791,0000015_19_40_17,1,3.977714705195471e-05,0.0035120448298036
S05793,0000013_13_58_27,1,0.0024380282386031594,0.0
S05798,0000013_7_60_16,1,0.005437419023434457,0.0068988971481319
S05799,0000015_18_34_19,1,0.001196760328535745,0.0034453953365846
S05803,0000013_6_50_29,1,0.0005765092816496865,0.0140109028504575
S05805,0000013_1_14_24,1,0.0028965119899673447,0.0017613245727813
S05806,0000013_5_43_19,1,0.0005122070471824394,0.0
S05807,0000013_5_59_17,1,0.003259600769090721,0.0
S05808,0000013_6_30_29,1,0.00191204716222846,0.0034993592722459
S05810,0000013_1_27_15,1,0.0003568689906615908,0.0034887842955568
S05811,0000013_2_42_15,1,0.0,0.0017305074182013
S05812,0000013_1_51_20,1,0.0,0.0034090948064464
S05813,0000026_8_29_18,1,0.00035424827600897716,0.0
S05814,0000026_11_45_25,1,0.0,0.0086268546869684
S05816,0000026_9_44_13,1,0.0011310353843118856,0.0070461972509906
S05817,0000026_17_14_20,1,0.00012037265266663134,0.0052340031172332
S05819,0000026_17_14_23,1,0.0001743921780158034,0.0085040124565816
S05821,0000026_17_18_19,1,0.0007529315282144614,0.0
S05824,0000023_2_49_22,1,0.00034828469750856916,0.0
S05826,0000023_4_28_20,1,0.0007798722178920586,0.0052008664622597
S05827,0000023_6_38_18,1,0.007054160599361209,0.0
S05828,0000023_5_49_19,1,0.0017090033864942747,0.0
S05829,0000023_17_50_26,1,0.0009969557072775582,0.0
S05831,0000023_2_40_21,1,2.5740960188638452e-05,0.0052573677195506
S05832,0000023_1_44_14,1,0.0010071562530351178,0.0
S05834,0000023_17_58_26,1,0.0017481749147375126,0.0
S05835,0000023_4_27_30,1,0.0008721397945048657,0.0
S05836,0000023_2_43_12,1,0.001925584428755992,0.0
S05838,0000004_10_16_21,1,0.0011790920730115368,0.0
S05839,0000004_16_33_13,1,0.0007808668017063739,0.0
S05843,0000006_4_37_28,1,0.0016036583472022656,0.0
S05844,0000021_22_24_25,1,0.001903679690549812,0.0
S05845,0000021_25_28_17,1,0.0034452075912464637,0.0
S05846,0000021_24_26_23,1,0.0029496056039187892,0.0
S05847,0000021_9_54_16,1,0.0005765436175298441,0.0
S05848,0000021_8_48_19,1,0.00016466455368398575,0.0
S05849,0000021_9_28_29,1,0.00026819150464263647,0.0
S05850,0000021_17_45_27,1,0.0016297124383781796,0.0
S05852,0000021_16_21_22,1,5.451601241174545e-05,0.0
S05856,0000021_1_17_18,1,0.0,0.0
S05857,0000021_3_39_17,1,0.0,0.0
S05858,0000021_1_47_24,1,0.00011025779116850517,0.0
S05859,0000021_6_38_24,1,0.0003169575256462673,0.0
S05860,0000021_1_28_28,1,0.0037384951807248354,0.0
S05862,0000021_14_43_29,1,0.0,0.0
S05863,0000003_22_54_15,1,0.0019582135215909357,0.0
S05864,0000003_15_50_18,1,0.0015084040601574208,0.0
S05865,0000004_9_34_12,1,0.0,0.0
S05866,0000003_25_47_15,1,0.0,0.0
S05867,0000004_15_32_17,1,0.0016478001964148011,0.0
S05868,0000004_25_29_28,1,0.001423855706271217,0.0
S05870,0000006_5_27_15,1,0.0011506638346952117,0.0
S05872,0000005_7_60_22,1,0.0004107584199215956,0.0
S05873,0000017_11_44_17,1,0.001825401456425876,0.0
S05878,0000019_9_58_25,1,0.0015879762290996787,0.0
S05879,0000017_25_45_31,1,0.0008496641987507871,0.0
S05880,0000019_9_20_26,1,0.0007758522976711275,0.0
S05883,0000009_14_39_14,1,0.001205529545455291,0.0
S05884,0000001_15_25_25,1,0.000475874146122445,0.0
S05886,0000001_15_32_24,1,0.0013491541558140305,0.0
S05887,0000009_1_40_12,1,0.00033215267917818266,0.0
S05890,0000001_11_41_25,1,0.0015564702853579611,0.0
S05891,0000009_7_62_18,1,0.0011198433111354775,0.0
S05892,0000001_3_34_28,1,0.00037821588508941403,0.0
S05894,0000002_16_53_15,1,0.0011449184539971502,0.0
S05899,0000014_11_55_22,1,1.969181515353302e-06,0.0
S05902,0000014_16_50_15,1,0.0002224103547824079,0.0
S05904,0000014_15_14_22,1,0.0011268421729165058,0.0
S05909,0000014_17_50_27,1,0.0,0.0
S05910,0000014_9_37_24,1,0.0,0.0
S05911,0000014_9_58_18,1,0.00034047917803108405,0.0
S05912,0000014_9_57_23,1,0.0005644845303573867,0.0
S05913,0000010_21_37_25,1,0.0018691182282163253,0.0
S05914,0000010_3_39_31,1,0.0037557697827398694,0.0
S05915,0000010_4_52_20,1,0.0,0.0
S05917,0000027_8_29_31,1,0.0010142064071079337,0.0
S05918,0000027_3_26_13,1,0.0006476809218485233,0.0
S05919,0000026_1_44_32,1,0.0004139037941479139,0.0
S05920,0000022_20_55_13,1,0.00028715831045308097,0.0
S05925,0000019_14_28_15,1,0.0006658759140515367,0.0
S05927,0000002_15_61_16,1,0.0008264798778751446,0.0
S05933,0000000_17_40_14,1,0.00017545069215932935,0.0
S05934,0000000_20_32_12,1,0.0,0.0
S05935,0000016_15_37_17,1,0.00012648519977635677,0.0
S05936,0000000_18_55_15,1,0.00047438668182841527,0.0
S05937,0000015_4_52_27,1,0.0005103624847107054,0.0
S05938,0000015_4_47_17,1,0.0012178999712660942,0.0
S05939,0000015_4_30_22,1,0.0012558774875909406,0.0
S05942,0000027_14_26_16,1,0.0,0.0
S05943,0000023_1_44_13,1,0.001908406999150798,0.0
S05944,0000004_11_36_32,1,0.001030511402770073,0.0
S05946,0000013_2_45_32,1,0.0018186113955432823,0.0
S05947,0000014_24_29_31,1,0.0004011061444689649,0.0
S05949,0000022_19_22_20,1,0.00023543119584227198,0.0
S05950,0000022_22_38_31,1,0.0001873194691266265,0.0
S05951,0000022_18_31_26,1,0.00024361977785194053,0.0
S05952,0000022_19_43_26,1,0.0,0.0
S05953,0000022_19_51_26,1,0.001559020559353806,0.0
S05958,0000026_3_32_29,1,0.0014371907077063136,0.0
S05961,0000020_16_31_18,1,0.0005589643566257413,0.0
S05963,0000027_16_28_27,1,0.0,0.0
S05964,0000027_23_27_13,1,0.0010460380687083652,0.0
S05966,0000027_10_14_24,1,8.461079043782937e-06,0.0
S05967,0000027_10_51_18,1,0.00022756285981876046,0.0
S05969,0000027_8_38_21,1,0.0017326343310568658,0.0
S05970,0000027_6_45_27,1,0.0027088921003414063,0.0
S05971,0000027_3_42_15,1,0.000962687810132472,0.0
S05974,0000000_11_30_18,1,0.0029124586834355115,0.0
S05979,0000000_10_49_17,1,0.0006919970174091443,0.0
S05980,0000000_11_36_22,1,4.156936772204824e-05,0.0
S05981,0000000_13_52_15,1,0.0,0.0
S05982,0000000_14_55_22,1,0.0003559567553125627,0.0
S05983,0000000_6_27_18,1,1.6041065804161058e-05,0.0
S05986,0000000_5_35_28,1,5.192509533273706e-05,0.0
S05988,0000000_7_42_31,1,0.0004008845173300644,0.0
S05989,0000000_5_58_28,1,6.656988463476206e-05,0.0
S05990,0000000_7_45_13,1,0.00012245935942822132,0.0
S05991,0000000_2_38_30,1,0.000854289728708423,0.0
S05993,0000000_2_31_13,1,0.00015129548343418563,0.0
S05994,0000000_23_60_27,1,0.0031773886559755223,0.0
S05996,0000001_14_25_13,1,0.004377002141937356,0.0
S05997,0000002_23_19_15,1,0.0,0.0
S05998,0000019_14_35_27,1,0.00020231339269261527,0.0
S06000,0000019_14_55_27,1,0.0,0.0
S06001,0000022_6_32_22,1,0.0005219791801948144,0.0
S06002,0000022_5_19_19,1,0.0,0.0
S06005,0000003_21_29_13,1,0.0038350388955877726,0.0
S06006,0000003_14_37_27,1,8.700997671844376e-05,0.0
S06011,0000001_4_24_22,1,3.315093904727702e-05,0.0
S06013,0000001_14_55_28,1,0.0013783508536995284,0.0
S06014,0000013_22_24_20,1,0.0009387544112582024,0.0
S06016,0000013_24_18_22,1,0.0,0.0
S06017,0000013_22_42_12,1,0.0,0.0
S06020,0000014_20_20_28,1,0.0006164629735528375,0.0
S06021,0000013_19_28_27,1,0.0016746062243853238,0.0
S06022,0000013_25_18_22,1,8.40346649790106e-05,0.0
S06025,0000014_4_62_17,1,0.0014699304893951535,0.0
S06027,0000014_2_24_22,1,0.0,0.0
S06029,0000014_8_24_20,1,0.00044451708835620827,0.0
S06030,0000014_23_19_19,1,0.0015587388826946162,0.0
S06033,0000014_3_39_20,1,0.0,0.0
S06035,0000023_7_28_25,1,0.0,0.0
S06036,0000023_13_25_16,1,0.0005057543126267987,0.0
S06038,0000023_17_35_19,1,0.0021201626377234002,0.0
S06039,0000009_25_61_26,1,0.0022306497672762208,0.0
S06040,0000008_2_26_23,1,0.0013054571525329516,0.0
S06041,0000009_4_50_23,1,0.00039615725477212853,0.0
S06042,0000009_8_28_29,1,0.0014597166372482377,0.0
S06044,0000016_8_40_29,1,0.000666363691463394,0.0
S06045,0000025_17_43_22,1,0.0007186357057284247,0.0
S06046,0000025_16_36_28,1,0.00020934709401304222,0.0
S06047,0000000_17_52_18,1,0.0,0.0
S06048,0000025_9_33_27,1,0.0,0.0
S06049,0000025_11_53_20,1,0.0,0.0
S06051,0000000_17_31_18,1,0.00023164270542232242,0.0
S06052,0000025_9_50_24,1,0.0,0.0
S06055,0000011_14_61_22,1,0.000291133436643802,0.0
S06056,0000011_10_43_25,1,0.0012848484739582135,0.0
S06059,0000013_7_46_26,1,0.0014842276356831054,0.0
S06061,0000015_11_32_12,1,0.0017825926280218124,0.0
S06062,0000013_5_15_24,1,0.0005035666079422688,0.0
S06065,0000013_4_45_17,1,0.0007296322506900194,0.0
S06066,0000013_4_26_19,1,0.0008462430433239198,0.0
S06069,0000013_2_15_20,1,0.002737784477518405,0.0
S06071,0000006_11_59_17,1,0.0,0.0
S06075,0000009_6_21_27,1,0.0028498906987052485,0.0
S06076,0000009_23_43_15,1,0.0014223007534060444,0.0
S06077,0000009_19_58_22,1,0.0015077469252767052,0.0
S06079,0000016_25_35_16,1,0.002469604927085104,0.0
S06080,0000008_9_38_13,1,1.791223312685174e-05,0.0
S06082,0000009_24_20_23,1,0.0005373580588329223,0.0
S06083,0000008_9_54_25,1,0.00251709211674512,0.0
S06084,0000009_24_55_19,1,0.00017817762262612293,0.0
S06085,0000001_21_47_17,1,0.0006158621403778788,0.0
S06086,0000001_19_59_20,1,5.5760956063141464e-05,0.0
S06087,0000009_3_35_23,1,0.0016420041156766981,0.0
S06091,0000008_15_39_26,1,0.0008403951339457451,0.0
S06095,0000012_20_33_22,1,0.0004498182909625934,0.0
S06096,0000011_22_58_16,1,0.0009040569369653542,0.0
S06097,0000012_21_20_17,1,0.000559897524918681,0.0
S06098,0000007_6_19_26,1,0.0017532534739414733,0.0
S06100,0000007_17_53_15,1,0.004682697815952931,0.0
S06102,0000002_11_44_30,1,9.387334856674148e-05,0.0075933276497963
S06103,0000002_9_58_15,1,0.0022203725805019403,0.0
S06104,0000002_24_51_19,1,0.00228095271547521,0.0030384730602987
S06105,0000002_24_44_13,1,0.0030662537710609,0.0
S06108,0000002_14_26_21,1,0.0021676280719504417,0.0
S06109,0000002_17_42_21,1,0.0013173853690011039,0.0060498718814858
S06111,0000002_2_44_31,1,0.0008076280303554709,0.004533637400228
S06113,0000002_2_58_23,1,0.0015183213906559622,0.0
S06114,0000002_2_41_27,1,0.0018579931252411825,0.0015154148486262
S06115,0000002_2_48_29,1,0.0,0.0105845700759995
S06116,0000002_15_56_15,1,0.0,0.0045407617881647
S06118,0000002_10_14_24,1,0.000202112302443626,0.0015491118321598
S06119,0000002_23_34_25,1,0.0,0.0091795648479923
S06120,0000002_21_48_28,1,2.5011674824249992e-05,0.0077858194692483
S06122,0000002_15_50_22,1,0.0010019696490811488,0.0092705719961574
S06124,0000010_3_38_14,1,0.0,0.0
S06125,0000010_5_28_17,1,0.0,0.0
S06128,0000010_15_33_22,1,0.0018879523488087744,0.0
S06130,0000015_8_57_14,1,0.0017899640821465743,0.0090497737556561
S06132,0000027_16_60_15,1,0.0,0.0135679900992801
S06134,0000027_12_60_28,1,5.145873055047473e-05,0.0
S06135,0000027_8_15_26,1,0.0006799228842158586,0.0046536016254833
S06137,0000022_7_34_11,1,0.0,0.0
S06138,0000022_20_44_11,1,0.002078933514186271,0.0
S06139,0000001_15_60_28,1,0.0009956092646436915,0.0015205751873948
S06141,0000003_21_21_29,1,0.002277984608683293,0.0075673832080223
S06142,0000018_24_43_32,1,0.000732047659976159,0.0015246193819923
S06143,0000019_11_38_32,1,0.0,0.0
S06144,0000004_8_48_12,1,0.004512714726488774,0.003054467235154
S06148,0000017_11_57_29,1,0.0015760666693301402,0.0
S06149,0000000_25_18_15,1,0.002045329813031001,0.0045638619271067
S06150,0000000_24_15_26,1,0.0024738661117168445,0.0074638072926052
S06151,0000000_23_45_11,1,0.007469693956088307,0.0015301959697655
S06155,0000000_10_18_28,1,0.006643501132224405,0.0046119297724657
S06156,0000000_10_57_29,1,0.0,0.0108109283911946
S06158,0000000_12_22_28,1,0.0,0.0
S06159,0000000_7_21_22,1,0.0015701875360651088,0.0044989182681427
S06160,0000000_1_26_19,1,0.0,0.0
S06163,0000022_14_41_29,1,0.0009324032147119336,0.0
S06164,0000022_3_55_16,1,4.747940434877166e-05,0.0107952288749875
S06165,0000022_1_41_14,1,0.0020203219794907848,0.0045999352121801
S06167,0000022_1_19_22,1,0.0026517168045466655,0.0077404202565396
S06168,0000022_7_59_18,1,0.0025123597529120027,0.0077303071591665
S06170,0000022_6_36_16,1,5.7705459410386016e-06,0.0061551798872995
S06172,0000022_9_26_23,1,0.004718999957435209,0.013910788091395
S06173,0000022_9_55_14,1,0.0014193242877864071,0.003107201580484
S06174,0000022_9_59_18,1,0.0011658685030928205,0.0
S06176,0000022_9_14_19,1,0.0,0.0106560565545927
S06177,0000002_3_34_27,1,0.0,0.0
S06178,0000002_6_23_23,1,0.004566858973963639,0.0076934746332054
S06179,0000021_14_40_19,1,0.0016850523883977274,0.0076954044345348
S06180,0000021_9_56_25,1,0.0011641343669362239,0.0059695397328721
S06182,0000021_11_21_16,1,0.0004980545424696438,0.0030709152810474
S06185,0000001_10_26_15,1,0.0,0.0062204115859859
S06187,0000001_7_51_21,1,0.0003191674312567532,0.0
S06188,0000001_10_35_21,1,0.00016908779328380724,0.0078053346399809
S06193,0000008_15_48_30,1,0.00027224798770478383,0.0031228106552561
S06194,0000001_15_40_30,1,0.0001998310885922856,0.0045328931167516
S06196,0000008_14_22_27,1,0.00028075400664738374,0.0077209400594061
S06199,0000009_14_43_20,1,0.0012542241765355839,0.0151815060542746
S06200,0000001_9_46_28,1,0.0,0.0106968478274237
S06201,0000001_7_32_14,1,0.0013867481579447152,0.0106604646602072
S06204,0000010_19_31_17,1,0.0010261771001811514,0.0120381976613923
S06205,0000010_4_47_17,1,0.0010909318910413807,0.0124424583243363
S06206,0000010_6_21_22,1,0.0023714540238302436,0.0061031393713889
S06207,0000010_3_26_28,1,0.0,0.0015595239215907
S06209,0000003_20_40_27,1,0.002602418044496852,0.0029856305267204
S06210,0000003_20_40_30,1,0.0,0.0
S06213,0000003_19_45_22,1,0.00015112408821139846,0.0075413408109445
S06214,0000003_19_32_24,1,0.0012239048965006906,0.006193030659863
S06216,0000004_7_52_26,1,0.003331018328741138,0.0015199752889329
S06218,0000003_5_49_24,1,0.0,0.0015324890767755
S06219,0000003_21_48_25,1,0.0005046514216122736,0.0
S06221,0000003_14_27_28,1,0.0012860534670923183,0.0059882043218689
S06224,0000003_5_34_19,1,0.0006777292243750553,0.0093518614343911
S06225,0000003_19_30_26,1,0.0018346562324476961,0.0061212361941183
S06227,0000005_19_30_20,1,0.0013122669880842963,0.0134988320929979
S06228,0000003_21_57_21,1,0.0021841235162667412,0.0076267467091431
S06229,0000003_12_44_18,1,0.0005649927699652062,0.0015494740517655
S06230,0000004_8_60_19,1,0.0014613145286512463,0.0150910625686992
S06231,0000004_9_52_21,1,0.0009154230357126369,0.0030249083245842
S06234,0000004_25_53_24,1,0.0016789185922085276,0.0090859232175502
S06236,0000005_21_21_23,1,0.0011779778993869115,0.0109013768511032
S06237,0000003_14_26_17,1,0.0016509548017894136,0.0045106776907508
S06238,0000004_9_26_25,1,0.000380746573994753,0.0030865060068871
S06239,0000004_7_23_27,1,0.003678159820937468,0.0046717112374864
S06240,0000004_7_57_27,1,5.289513043608374e-05,0.0075093451307109
S06245,0000024_13_51_22,1,0.0018183926632857233,0.0031219573479066
S06247,0000024_12_37_13,1,0.0006177397657401656,0.0124220497631812
S06248,0000024_14_44_28,1,0.0008576630992786461,0.0090325042936199
S06249,0000024_14_44_30,1,0.002523253330785189,0.0015583943207971
S06252,0000024_6_39_18,1,0.003237921670190584,0.0015009437523593
S06253,0000024_7_20_25,1,0.0033502003001454734,0.0
S06254,0000024_7_56_27,1,0.00027095610172958785,0.0015470576333442
S06256,0000024_6_33_29,1,0.002249652340138534,0.0105498091088004
S06257,0000024_5_56_17,1,0.0006114454441635927,0.0136087329548566
S06258,0000024_5_32_19,1,0.0018834391220444648,0.0077852340582843
S06259,0000024_7_32_29,1,0.0057962203920329585,0.0061573532053545
S06260,0000018_25_52_14,1,3.862219787938957e-05,0.0015125784440832
S06261,0000008_11_38_28,1,0.0055250110278605635,0.0062120729199867
S06263,0000008_11_44_22,1,0.004257442338673907,0.0061002178649237
S06265,0000001_22_23_18,1,0.0004091807448783284,0.0154969146484819
S06267,0000009_18_58_21,1,0.0016216337470172032,0.0046075259347159
S06269,0000009_18_55_25,1,0.0006668846359727759,0.0
S06270,0000001_5_15_25,1,0.0033731328981555096,0.0135600927652221
S06271,0000001_3_38_20,1,0.001107722449609871,0.0029995775242923
S06273,0000001_5_23_26,1,0.007931134035553133,0.0029931284515829
S06276,0000001_1_23_15,1,0.0,0.0045509069765312
S06278,0000009_20_46_22,1,0.0034069549453206536,0.0045668394163266
S06279,0000020_8_25_25,1,0.0006051904965279136,0.0061675539505851
S06280,0000009_20_42_16,1,0.0021307647557931467,0.0061573532053545
S06281,0000001_1_54_29,1,0.0,0.0046598846748863
S06282,0000001_17_56_27,1,0.0013301893707659666,0.0074938556415011
S06283,0000009_11_29_13,1,0.0006609238643816513,0.0030170307439682
S06288,0000017_6_58_19,1,0.00025212339709295816,0.0121239842046684
S06292,0000017_3_26_16,1,0.0011828304900943906,0.0
S06295,0000017_24_58_22,1,0.0022841434351971337,0.0045190445448676
S06296,0000017_19_29_13,1,0.0011407039816119713,0.0030862760074641
S06300,0000012_4_45_14,1,0.00088248906775808,0.0089958821666138
S06301,0000012_5_57_15,1,8.559822665716931e-05,0.0059951387506709
S06305,0000012_4_44_13,1,0.00051864405385019,0.0060879444612873
S06307,0000012_5_41_29,1,0.0014360700953068115,0.0
S06311,0000012_8_57_27,1,0.0010213735832753437,0.0060516398482828
S06312,0000012_10_52_17,1,0.001770511349819512,0.0061680706163416
S06317,0000011_14_40_12,1,0.001770239810142239,0.0015570321776207
S06318,0000012_5_62_18,1,0.0013137981687638518,0.0124662164280652
S06320,0000011_10_33_25,1,0.003286471014662207,0.0090108874001686
S06321,0000011_12_34_30,1,0.0005920586560488462,0.0030701754385964
S06324,0000015_11_26_24,1,0.001089770162732136,0.0015286992522599
S06327,0000011_17_28_25,1,0.0004980341625785024,0.0119691619479389
S06328,0000013_17_39_29,1,0.0019732136027086076,0.0046329526916802
S06330,0000013_12_35_22,1,0.0002480745148076946,0.006117393645665
S06331,0000013_13_52_14,1,0.0032168828478367933,0.0105595114518645
S06334,0000015_14_33_12,1,0.0016194976733629766,0.0060393958173842
S06338,0000015_13_45_18,1,0.0038960188466007186,0.0060169127305524
S06339,0000015_15_25_29,1,0.0003664078099116137,0.0
S06340,0000015_14_42_31,1,0.0008792423510489447,0.0077685139161125
S06341,0000015_18_31_29,1,0.0007701277888566525,0.0045881723011022
S06342,0000015_14_45_12,1,0.0013138468533364829,0.0105811898744187
S06343,0000015_14_25_14,1,0.003354054273311753,0.0031062694141838
S06344,0000015_11_18_16,1,0.0011921723735507912,0.0014996394227142
S06345,0000013_10_26_14,1,0.0,0.0060804032396192
S06346,0000015_19_29_18,1,0.0003337377072067819,0.0045229103153296
S06347,0000015_18_33_24,1,0.0012878333363942486,0.0139754609277606
S06348,0000015_11_34_13,1,0.0015436021773745023,0.0014962668593448
S06349,0000013_7_30_21,1,0.0011710804959749925,0.005988745496391
S06352,0000013_12_45_25,1,9.191697307379028e-05,0.010530935948662
S06353,0000015_18_27_17,1,0.0,0.0062008540210417
S06354,0000015_11_37_31,1,0.0,0.0045969994635292
S06355,0000015_18_48_14,1,0.0005235516615497577,0.0
S06360,0000015_11_40_16,1,0.000718854058184655,0.0045436676631652
S06364,0000013_4_48_20,1,0.0007230099447657142,0.0
S06365,0000013_6_49_26,1,0.0005071935895131027,0.0199685374228502
S06367,0000013_5_39_19,1,0.0020400561756031095,0.0060987581603102
S06369,0000013_1_40_17,1,0.0005450213982326805,0.0045628982207451
S06370,0000013_2_54_26,1,0.0018721505156758065,0.0030757329620174
S06371,0000013_2_59_23,1,7.622596190894784e-05,0.0093428077299045
S06372,0000018_19_63_19,1,0.004800756080461556,0.0515195778165198
S06373,0000025_3_49_17,1,0.00016478766063495983,0.0092273701994931
S06375,0000018_19_28_15,1,0.0006662524266223346,0.0045319837687502
S06376,0000025_3_18_22,1,0.0,0.0092972790960874
S06378,0000020_16_23_17,1,0.00026092749783738947,0.0015335814217564
S06379,0000020_1_45_15,1,0.0014913880194476047,0.007685479855383
S06380,0000020_1_23_28,1,0.0027353329970547435,0.0015402542504199
S06381,0000019_5_37_23,1,0.0003023444450509025,0.0015329995897606
S06383,0000025_25_58_25,1,1.3596842368690665e-05,0.0031087758804028
S06384,0000015_10_32_27,1,0.001082575577729687,0.0046704819899824
S06385,0000027_23_28_30,1,0.0006764796455505669,0.0015230215276181
S06386,0000027_14_48_21,1,0.00210834984974478,0.0015596560597502
S06387,0000027_23_56_14,1,0.0016031459334506716,0.0
S06388,0000027_23_58_18,1,0.0,0.0045494905852091
S06389,0000015_1_21_25,1,0.00014931202069124816,0.0046203331845902
S06390,0000027_24_30_29,1,0.0001726345173622364,0.0140318846580963
S06391,0000027_18_35_13,1,0.0,0.0030705168600412
S06393,0000027_25_41_25,1,0.0006873320461348952,0.0075497952288939
S06394,0000027_20_40_20,1,0.0024454811866176716,0.0015250544662309
S06395,0000027_19_24_26,1,0.0011516221261189793,0.0
S06397,0000027_18_41_27,1,5.683019570583299e-05,0.0
S06399,0000027_20_44_30,1,0.0,0.0030144231352426
S06400,0000027_20_58_27,1,0.0004810003616058103,0.0031000789054288
S06401,0000027_15_60_16,1,0.0010911901107644687,0.0060474978021543
S06402,0000027_16_30_14,1,0.001337930190506182,0.0077499072194206
S06403,0000027_16_29_22,1,9.322457493634959e-05,0.0059771856715915
S06404,0000027_18_50_23,1,0.0005392536177006301,0.0077672755460535
S06405,0000027_15_32_13,1,0.00038683901523112077,0.0015556139823717
S06406,0000027_19_43_23,1,0.0013466121226979484,0.001555833122028
S06407,0000027_10_43_30,1,0.0010513165251501682,0.0
S06408,0000027_19_52_17,1,0.001185662292576216,0.0
S06410,0000015_6_39_27,1,0.0,0.0
S06411,0000015_6_38_20,1,0.0006706114195655077,0.0015452826903464
S06415,0000009_20_40_12,1,0.0002456146212891349,0.0
S06416,0000017_16_28_28,1,0.0050436657164881745,0.0
S06417,0000018_24_49_29,1,0.0006162523120600717,0.0
S06419,0000001_16_20_16,1,0.0005453472010159668,0.0
S06420,0000001_11_19_24,1,0.00011857064006759295,0.0
S06422,0000001_7_48_23,1,0.0,0.0
S06425,0000025_8_29_22,1,0.0,0.0045060155761262
S06428,0000005_13_32_24,1,0.00034968769576028505,0.006075497530683
S06430,0000005_13_29_17,1,0.0007999666819858329,0.003109884677717
S06431,0000005_17_59_17,1,0.0003777275055130689,0.0091889843121666
S06432,0000006_16_58_23,1,0.0015453775383545787,0.0061967370501287
S06433,0000006_16_24_17,1,0.001812571573979098,0.0015509391451423
S06434,0000006_24_17_20,1,0.00021520825896539713,0.001555234286501
S06435,0000006_16_16_25,1,0.0028112002316661067,0.009144097733294
S06436,0000006_22_33_23,1,0.0012746550733804477,0.034677223637908
S06438,0000006_11_55_23,1,0.0007062287506902999,0.0105655724511581
S06440,0000006_11_40_15,1,0.0,0.0
S06441,0000005_18_33_12,1,0.0026274376518052064,0.0046086795252225
S06447,0000005_11_29_13,1,0.0009099302023705501,0.0046353292296213
S06449,0000003_18_32_21,1,0.003318545530840549,0.0030716554801547
S06450,0000005_6_19_16,1,0.0019819766162811436,0.0015473899858648
S06451,0000003_17_50_21,1,0.0003017813392634588,0.0
S06453,0000005_10_31_26,1,0.0010407700286833297,0.001502986315869
S06455,0000005_10_40_26,1,0.0011245473331677372,0.0061626212839827
S06456,0000004_14_28_27,1,0.0006457875295578733,0.0045050353060614
S06457,0000004_14_16_22,1,0.00044610970874558835,0.0061795168289256
S06458,0000003_10_54_23,1,0.0020466096735270267,0.0030929310655987
S06460,0000003_10_33_20,1,0.001603954925209036,0.0089694191534095
S06461,0000003_10_54_18,1,0.002656063509634466,0.0167195747778165
S06462,0000003_10_36_18,1,0.004768112634298826,0.0061791710959014
S06463,0000011_24_61_25,1,0.0008295245332932654,0.0
S06464,0000011_22_53_20,1,0.000353032506978493,0.0
S06465,0000012_11_55_19,1,5.03100023243336e-05,0.0106414868105515
S06466,0000011_25_51_17,1,0.0018162983052611762,0.004519907601084
S06470,0000011_20_18_23,1,0.002069959067146714,0.0015524942991909
S06472,0000011_21_49_29,1,0.00035861848754212766,0.0092254861014432
