ufs_serial,run_wf_xy,position,pred,health
S43181,0000021_19_27_16,1,0.0033834870407702913,0.0018684245647078
S43182,0000021_19_43_30,1,0.004056834894550317,0.0334213467034542
S43186,0000027_15_22_22,1,0.006698190409410607,0.0061545320017089
S43187,0000027_15_36_18,1,0.004852592247715358,0.0177160664066384
S43188,0000027_19_47_15,1,0.0017353435925978715,0.0217268998445227
S43189,0000027_22_38_23,1,0.007763812416789619,0.0
S43191,0000027_15_40_14,1,0.004255396501726928,0.0151453281081443
S43192,0000027_20_27_22,1,0.004843297270932561,0.0137552832702701
S43193,0000027_20_52_26,1,0.005875440126836397,0.0168430915216394
S43195,0000027_24_50_18,1,0.0021383392277185775,0.0183505314910899
S43196,0000027_25_47_16,1,0.0,0.0071020581474631
S43197,0000027_21_63_20,1,0.0050814770392971454,0.0108438657875736
S43198,0000015_1_54_20,1,0.0,0.0115764464734929
S43199,0000027_18_37_18,1,0.010395493367329606,0.0
S43200,0000027_23_43_17,1,0.0034083986930305136,0.0050375433816613
S43202,0000027_12_47_25,1,0.0,0.0080629624897844
S43206,0000022_15_20_22,1,0.007060289698373574,0.0166545438775972
S43207,0000022_13_24_17,1,0.009331441551351047,0.0332575601019494
S43211,0000004_9_55_14,1,0.009322307343822417,0.0070121336719474
S43212,0000004_11_46_21,1,0.006196917881630823,0.0086128713614806
S43215,0000004_9_37_17,1,0.011248686592298607,0.0020494803103498
S43216,0000004_11_56_25,1,0.007707347196398935,0.0095369677431734
S43217,0000004_21_36_26,1,0.011119411297117751,0.0088645524917062
S43220,0000004_15_57_17,1,0.006464447720938047,0.0140830702793378
S43221,0000004_20_35_22,1,0.007963028310800199,0.0166338871399912
S43222,0000004_21_51_29,1,0.006049199298702641,0.0018968777849658
S43223,0000004_11_20_18,1,0.003412839441158245,0.0010124839061914
S43224,0000004_14_50_26,1,0.007312098721045276,0.0
S43225,0000004_19_17_26,1,0.008245857013617474,0.0084693292132214
S43226,0000003_23_24_16,1,0.005030084688043917,0.0105550117481702
S43228,0000003_22_28_18,1,0.006654769149902338,0.0039447731755424
S43231,0000005_12_60_18,1,0.003513463436531915,0.0137212677678388
S43233,0000009_14_55_24,1,0.003472377772468187,0.0068114316145187
S43235,0000009_7_51_29,1,0.003945189628067105,0.0161573163059047
S43236,0000001_10_42_25,1,0.004282375912678574,0.0119950523425951
S43237,0000009_7_16_18,1,0.007089851346880472,0.0071817102750683
S43239,0000001_15_17_25,1,0.006281257779927956,0.0050664448440513
S43240,0000001_15_23_28,1,0.005699761142355565,0.0311892061499843
S43243,0000010_15_21_19,1,0.007191557462075944,0.0108982754530648
S43245,0000010_4_23_26,1,0.005447042316690781,0.0143431859765776
S43247,0000005_19_37_20,1,0.005321170397792351,0.013096918704237
S43248,0000003_16_44_21,1,0.007092224885158508,0.0081263425531349
S43249,0000005_21_51_25,1,0.006818965767632074,0.0119009847645843
S43250,0000005_19_43_24,1,0.0059494781979805254,0.01061650286531
S43251,0000003_16_55_17,1,0.010220132607246291,0.0060342629578815
S43252,0000003_12_30_28,1,0.006736313632639968,0.0106482022515679
S43253,0000005_19_15_25,1,0.012508829302367089,0.0146554062820679
S43254,0000005_22_28_14,1,0.00937464983949809,0.0109839329592326
S43255,0000003_12_41_25,1,0.010879997866148244,0.0148949839942607
S43256,0000005_22_32_20,1,0.0022506057487039553,0.0097092309976479
S43257,0000003_16_18_23,1,0.005114521954325833,0.0
S43258,0000005_20_23_24,1,0.0070988169216706695,0.0145582152858331
S43260,0000005_22_36_20,1,0.00546140309097038,0.0131019155036967
S43261,0000003_5_51_28,1,0.006295638068486996,0.0127262699678937
S43262,0000004_5_24_21,1,0.007405282095526928,0.0177118352122212
S43263,0000005_22_49_26,1,0.008182815765641002,0.000940400909748
S43264,0000005_22_20_28,1,0.006496455614627167,0.0077877867290316
S43269,0000004_8_42_25,1,0.0067315542609026734,0.0
S43271,0000004_3_27_14,1,0.010439203368480499,0.003051588422384
S43272,0000004_3_30_17,1,0.004753170287932298,0.0156812633355814
S43275,0000004_7_52_15,1,0.005442730095422501,0.0
S43278,0000005_22_61_19,1,0.00849368652519869,0.0
S43280,0000004_8_30_24,1,0.003258140377963287,0.0176892845234214
S43281,0000004_5_39_20,1,0.01178075671709778,0.0192861096303921
S43283,0000003_14_37_22,1,0.008689495686520061,0.008931727100094
S43284,0000003_14_62_19,1,0.008154240828625306,0.0094444317758572
S43285,0000016_24_42_19,1,0.009066330232959873,0.0120216001789936
S43287,0000016_2_56_24,1,0.0074860751096294436,0.0090494167344411
S43288,0000016_6_18_22,1,0.010902070846881195,0.0115645269189377
S43289,0000016_6_31_14,1,0.006671758932578525,0.0058232519991798
S43292,0000016_1_34_29,1,0.010262562536824704,0.0204832503437604
S43293,0000016_1_52_24,1,0.009202096100249623,0.0189241416074097
S43295,0000016_1_60_21,1,0.007944744551865371,0.0068737688366753
S43296,0000016_1_47_16,1,0.006975128329075499,0.0238429683871982
S43297,0000016_13_43_20,1,0.010337641911686523,0.0165183747123605
S43298,0000016_18_26_17,1,0.009432527828696406,0.0029940660863279
S43301,0000016_8_45_13,1,0.006198711161615971,0.0107877611103875
S43302,0000016_13_19_26,1,0.00806572114700647,0.022210305224114
S43303,0000016_20_59_18,1,0.009286643356015312,0.0143505578526714
S43305,0000016_14_21_26,1,0.009060439786724602,0.017115469151033
S43306,0000016_24_22_24,1,0.009829989034228376,0.0082057378250254
S43307,0000016_13_35_21,1,0.00868915641165381,0.0096556976387253
S43308,0000016_24_34_17,1,0.007236566341687294,0.0138802444901932
S43310,0000016_20_43_25,1,0.007369685605306976,0.0061257441484969
S43311,0000016_17_41_16,1,0.004726499923598678,0.0125318095770102
S43312,0000016_19_25_23,1,0.0025616481693853934,0.0127099722430415
S43314,0000016_19_62_25,1,0.0043823950852350455,0.0028148592853542
S43315,0000016_19_13_21,1,0.0070610118234482495,0.0050693904695459
S43316,0000016_24_41_12,1,0.005980167630272398,0.0077216777947385
S43318,0000016_18_25_14,1,0.006144149897507217,0.0118034733560932
S43319,0000016_24_30_18,1,0.006481469511001672,0.0111343968749554
S43320,0000016_24_29_13,1,0.007879131214569197,0.0145110336410723
S43321,0000007_12_26_17,1,0.00579939388137209,0.0100559450463848
S43322,0000007_10_39_17,1,0.007909079922198237,0.0039997263768675
S43323,0000007_10_26_14,1,0.010389976986840584,0.0111061001275769
S43325,0000007_5_45_12,1,0.007600657083751999,0.0214782555743478
S43326,0000007_18_40_17,1,0.00808477444999664,0.0120834169082742
S43327,0000007_10_54_20,1,0.004051388057255256,0.0070888170294616
S43328,0000007_20_34_25,1,0.007149111933917906,0.0148369724217401
S43329,0000007_20_26_29,1,0.009481138441455931,0.0124320527991841
S43331,0000007_19_58_15,1,0.007574980645581433,0.0090658137951162
S43332,0000007_10_52_18,1,0.004474668180465456,0.0201661285554467
S43338,0000023_23_63_17,1,0.0,0.0109834033482604
S43341,0000002_17_28_28,1,0.005684938171069141,0.0113476796620811
S43342,0000002_22_18_22,1,0.005486040559225111,0.0160202808526452
S43344,0000002_16_36_19,1,0.0015512509365489145,0.019880568016229
S43346,0000002_9_34_15,1,0.004355949323492457,0.0102321368078053
S43347,0000002_9_16_20,1,0.003024167368117547,0.0175303489021486
S43348,0000002_11_30_24,1,0.006963458560739679,0.0106030368090425
S43349,0000002_14_29_15,1,0.005319596968145714,0.0019692332075322
S43350,0000002_22_56_20,1,0.002910783854548468,0.0039387239168509
S43352,0000002_11_48_13,1,0.001736133571839661,0.0067528484636735
S43354,0000002_10_54_23,1,0.010635979247716493,0.0
S43356,0000002_10_37_21,1,0.003233699978669429,0.0
S43357,0000002_20_25_26,1,0.004076068343986639,0.0
S43358,0000002_20_34_18,1,0.003051534613529244,0.0
S43359,0000002_21_47_31,1,0.006482165104505391,0.0
S43361,0000014_11_63_22,1,0.001791120367559059,0.0
S43362,0000014_16_34_15,1,0.005570043157039645,0.0
S43364,0000014_14_42_16,1,0.0,0.0
S43365,0000014_16_21_28,1,0.002580299901942048,0.0
S43370,0000014_21_28_24,1,0.001002786081709591,0.0
S43372,0000024_21_55_23,1,0.008423029802136786,0.0
S43374,0000024_19_50_21,1,0.01412065925171796,0.0138290154925518
S43375,0000024_19_59_20,1,0.010046361310560121,0.0
S43379,0000024_8_31_18,1,0.0065162191624524865,0.0152678790857704
S43381,0000024_10_58_25,1,0.014571087953011307,0.010109454679335
S43383,0000024_22_45_20,1,0.00802888501160494,0.0069763198158363
S43386,0000024_9_46_29,1,0.006777617536058397,0.0029760657249444
S43387,0000024_22_41_16,1,0.011165404634603181,0.0009844527769689
S43388,0000024_24_49_13,1,0.007268442452115879,0.0135849616544054
S43391,0000024_25_40_18,1,0.0073259145325848115,0.0112542509654735
S43392,0000024_22_53_21,1,0.012481497003108853,0.0
S43393,0000024_24_20_26,1,0.010083663547860526,0.0174227020963331
S43394,0000024_15_51_17,1,0.009735166350270514,0.0134404240359132
S43396,0000024_24_48_19,1,0.009492924747540977,0.0105799524705263
S43397,0000024_15_51_16,1,0.00581874315063294,0.0
S43399,0000024_16_38_28,1,0.004590004269074356,0.0142384845897769
S43400,0000024_25_44_26,1,0.015321906307794434,0.00746675079907
S43401,0000024_15_55_18,1,0.008320656446383818,0.013967893517998
S43403,0000024_1_33_14,1,0.004984617757583507,0.0104773951206424
S43404,0000024_2_44_20,1,0.00799889077237826,0.0067644685546514
S43406,0000024_17_37_30,1,0.005957879933465702,0.0040865997352343
S43407,0000024_17_46_13,1,0.00897889180448789,0.0069172711077177
S43408,0000024_16_22_21,1,0.006792740092257466,0.0
S43409,0000024_16_15_22,1,0.00660042921652077,0.0075919879322525
S43410,0000024_17_39_15,1,0.005410615271150501,0.0068714065348478
S43411,0000024_16_36_12,1,0.008369251784594559,0.0117228731653526
S43412,0000024_4_31_23,1,0.008024338643343698,0.0
S43413,0000024_3_29_21,1,0.008249347255249293,0.014064100605011
S43414,0000024_2_29_28,1,0.0033069723027106487,0.0098737471565793
S43415,0000024_14_32_25,1,0.005745028740749927,0.0
S43416,0000024_5_28_14,1,0.0073344231572409,0.0088617601084094
S43419,0000024_14_17_25,1,0.00887167608637477,0.0276277206336349
S43420,0000006_4_39_30,1,0.008907145246812433,0.0105464597886078
S43422,0000006_10_49_17,1,0.007237274942829555,0.0161371341259609
S43423,0000004_4_33_16,1,0.007040113101727593,0.0183717383014653
S43425,0000006_17_62_23,1,0.009268017507804871,0.0105506729503672
S43426,0000006_10_42_12,1,0.009938483114404909,0.0030169849575679
S43428,0000006_17_53_20,1,0.0069614248737595325,0.004014215329941
S43429,0000006_4_25_25,1,0.008382499774576826,0.0099173685649348
S43432,0000006_23_48_27,1,0.0060988040511225075,0.0216632838513683
S43434,0000004_22_30_27,1,0.0068088280709493005,0.0114313315086137
S43435,0000004_16_57_28,1,0.004182968092647188,0.0068351988180351
S43437,0000004_10_50_26,1,0.007140092358082618,0.0139498702850521
S43438,0000004_22_29_30,1,0.008786073503698396,0.0074635971309452
S43439,0000004_10_30_19,1,0.007433261924567362,0.0128133428526098
S43440,0000004_10_14_19,1,0.005501037293787114,0.0075374121804277
S43442,0000004_10_61_25,1,0.009746250637354903,0.0046824418793079
S43443,0000003_10_59_26,1,0.008634506881204573,0.0105346320971953
S43445,0000012_11_40_27,1,0.0073961519990825,0.0122800190253815
S43447,0000012_11_42_25,1,0.009806498848694804,0.0079505053050026
S43449,0000012_11_21_23,1,0.006979297559410579,0.0114727608494921
S43451,0000011_24_14_24,1,0.0077699287964162105,0.0130488873808917
S43452,0000011_24_50_20,1,0.004340758397713851,0.0
S43455,0000011_21_33_19,1,0.004602337156568799,0.0121131617911393
S43456,0000011_22_55_27,1,0.00302252236143666,0.004848279104795
S43458,0000012_21_40_23,1,0.0043112639634500256,0.0
S43459,0000011_25_29_19,1,0.006565661107069414,0.0067768810763533
S43460,0000011_25_58_15,1,0.006658402119046905,0.0030385473664903
S43462,0000011_20_36_30,1,0.003966527735983467,0.0020008534827733
S43463,0000011_25_49_18,1,0.004511257381436569,0.0129414639617985
S43464,0000009_24_33_17,1,0.002722624013531571,0.002018786494034
S43465,0000016_25_33_26,1,0.0,0.013208060167099
S43466,0000008_5_34_27,1,0.006585463708752357,0.0019425406633952
S43471,0000008_14_26_15,1,0.003990796463436186,0.013256363359244
S43473,0000001_16_37_12,1,0.003997208199586214,0.0069655088185063
S43475,0000008_14_30_26,1,0.001980476659545229,0.012635848573211
S43477,0000008_15_24_20,1,0.006405432672176739,0.0097633037291105
S43478,0000001_14_40_17,1,0.0033496260878472487,0.0119387209714323
S43480,0000001_4_45_28,1,0.002466074375919863,0.0103571090271857
S43482,0000001_14_31_26,1,0.0060998425323300865,0.0098702763677382
S43483,0000001_4_54_29,1,0.002973377690857228,0.011718381590116
S43484,0000001_8_38_15,1,0.005064617720515024,0.0102019032605036
S43486,0000021_8_42_27,1,0.002610570696508068,0.0020513074505385
S43487,0000021_11_19_18,1,0.00375667745622748,0.008182585252413
S43488,0000021_8_30_15,1,0.006731213644332882,0.0166737711258989
S43490,0000021_16_56_18,1,0.009191259996785607,0.0075665882603698
S43496,0000016_3_34_24,1,0.0051371215254491795,0.0048025448656253
S43497,0000016_9_18_20,1,0.008865341129770707,0.005050505050505
S43498,0000016_9_22_26,1,0.008516684097194298,0.0101130957468022
S43499,0000021_6_39_22,1,0.005092009614283548,0.0055787849024835
S43500,0000008_6_44_24,1,0.004409410309373809,0.0102041025830546
S43503,0000016_15_32_27,1,0.008876153545675948,0.00767859591389
S43504,0000021_1_19_27,1,0.0018282107670532163,0.0152202456829396
S43505,0000016_15_45_20,1,0.007175189742706382,0.0116556539888954
S43506,0000008_6_57_16,1,0.009818010674813193,0.0250093383421684
S43508,0000016_3_29_16,1,0.006084824127575834,0.0049213573044032
S43512,0000016_15_17_21,1,0.007773462278018266,0.0138741002173436
S43515,0000012_10_45_23,1,0.007715045164552541,0.0169774203725025
S43516,0000012_4_60_18,1,0.008717198545317951,0.0086194437539382
S43518,0000012_4_22_25,1,0.005884834751886934,0.0100814017408166
S43520,0000012_10_48_29,1,0.007285461073117869,0.031319641373779
S43521,0000012_6_37_30,1,0.004291676957135711,0.0132288294707444
S43522,0000012_10_31_14,1,0.009828637542713977,0.0087148643672517
S43523,0000012_2_19_23,1,0.009770171157564117,0.0182563976980531
S43525,0000012_8_45_16,1,0.0068114430726852115,0.0101379743633678
S43526,0000012_2_59_17,1,0.007162368885128571,0.0115307205540314
S43527,0000012_6_38_13,1,0.011278219301449646,0.0183587906100511
S43529,0000012_8_26_21,1,0.005924793691363101,0.0177006909324025
S43530,0000012_10_20_17,1,0.007662423281958664,0.0191662858476068
S43532,0000011_12_40_17,1,0.007698902449182424,0.0089832264905769
S43534,0000015_12_29_13,1,0.009248928746169864,0.0139741604558171
S43535,0000015_13_42_25,1,0.011132701038480306,0.0109413306915633
S43538,0000015_15_15_25,1,0.0030901110445161043,0.0196688353833246
S43539,0000015_16_61_23,1,0.005623590405524953,0.0096954799945377
S43540,0000015_12_61_27,1,0.008805429003103889,0.0156788516897354
S43541,0000015_14_38_28,1,0.0075263282428987425,0.0089888046879238
S43543,0000015_13_15_19,1,0.011284133623361002,0.0066400225978348
S43544,0000015_14_23_26,1,0.0060508804802937455,0.0061273301114508
S43545,0000015_16_55_25,1,0.007024573004716184,0.0160498611380223
S43547,0000015_11_33_24,1,0.0063483326585303795,0.0122358386407064
S43549,0000015_19_27_24,1,0.006132325702772611,0.0009306331863419
S43552,0000015_11_33_15,1,0.0061603564519676895,0.0089493649612254
S43553,0000015_18_25_29,1,0.00390151963022395,0.0140745355686452
S43555,0000015_18_18_23,1,0.010712496265281691,0.0084228246685384
S43559,0000017_19_34_29,1,0.004263630608754915,0.0120759301442672
S43560,0000017_3_26_25,1,0.005874417856218063,0.0145287652011225
S43562,0000017_11_44_31,1,0.010609576484777245,0.0207669257309313
S43563,0000017_11_56_23,1,0.008432085483826967,0.0253056020594788
S43565,0000009_20_46_29,1,0.0025210584627510086,0.0135413382532101
S43567,0000009_20_54_29,1,0.0036680006008093773,0.0139736553017751
S43568,0000001_17_52_29,1,0.005470453354489395,0.017798203467725
S43569,0000001_22_39_30,1,0.005182682258536155,0.0131581435633266
S43573,0000001_5_39_26,1,0.003766772997767081,0.0117352600883096
S43576,0000001_5_39_17,1,0.008571738410895388,0.0182423726095884
S43577,0000001_1_25_22,1,0.006135359612630199,0.016089379942833
S43578,0000001_1_57_21,1,0.005969180938797611,0.0308917855159291
S43579,0000001_1_21_22,1,0.010772762899629576,0.0060761660248181
S43580,0000009_18_48_27,1,0.0069344566437756485,0.0093976609845798
S43581,0000001_3_53_14,1,0.004419598391918244,0.0038032270036769
S43582,0000009_18_20_27,1,0.005419068545231108,0.0235034019637399
S43583,0000009_18_51_26,1,0.006947551338481334,0.0077040378381415
S43584,0000001_2_44_13,1,0.006769755751731226,0.011700380792071
S43586,0000009_18_26_29,1,0.010140867942242754,0.0030475279458925
S43587,0000001_2_49_14,1,0.003451651792398223,0.0305352740187567
S43588,0000001_2_25_23,1,0.0018189893705599753,0.0081352713939632
S43589,0000001_2_13_22,1,0.004736139357279496,0.0092282554202848
S43590,0000009_18_54_21,1,0.008017745229514286,0.0102479720562339
S43592,0000001_22_19_18,1,0.008574650476590704,0.0160744859985
S43593,0000019_11_60_26,1,0.008262162371447541,0.0057988938930763
S43594,0000009_10_30_31,1,0.0025933595272335246,0.008184555973429
S43596,0000016_17_30_31,1,0.006322084475986944,0.0221319455830231
S43597,0000016_2_47_32,1,0.011040590063437819,0.034286333757108
S43598,0000003_18_21_14,1,0.0031152077112933845,0.0096997375020736
S43599,0000005_6_28_31,1,0.008262192103016121,0.0037845473201673
S43601,0000010_19_25_13,1,0.0010608624113613426,0.0212184193112067
S43603,0000007_3_43_32,1,0.007778295922119404,0.005926014248666
S43604,0000008_4_21_29,1,0.006562146983024556,0.0114981752141448
S43605,0000004_23_60_15,1,0.002588469209063734,0.0175846208279278
S43606,0000007_9_16_26,1,0.003539273842070224,0.0085626665441514
S43608,0000024_1_63_17,1,0.0030273044646452955,0.0191932649790496
S43609,0000024_1_38_11,1,0.013035396596157604,0.0149384727290215
S43610,0000024_3_20_29,1,0.006914329458947741,0.0160701922564839
S43611,0000024_22_42_32,1,0.007562801825601515,0.0170390263413519
S43612,0000013_22_38_32,1,0.000588227253646248,0.0179882085131106
S43614,0000015_18_57_14,1,0.003756386416800253,0.0101493402928809
S43615,0000015_18_22_29,1,0.0027292789028815325,0.0098512012717365
S43616,0000024_19_51_12,1,0.009238436753779836,0.0051080921635493
S43618,0000013_13_51_31,1,0.0066406830898967486,0.0201687005420447
S43620,0000014_20_60_28,1,0.004871387247720951,0.0
S43621,0000014_4_57_29,1,0.003915271832086824,0.0110368858498927
S43623,0000005_21_32_18,1,0.005680045484282354,0.0104970699599855
S43626,0000005_19_47_30,1,0.010529605619114844,0.0165580954172741
S43628,0000023_21_24_28,1,0.0021240482777039674,0.0098432409415446
S43629,0000023_18_31_23,1,0.0032170997625823637,0.0168999941993155
S43630,0000023_17_56_16,1,0.009641254434488357,0.0066012800297522
S43631,0000023_21_47_24,1,0.0027424535046242553,0.0208900530562258
S43632,0000023_20_39_15,1,0.003289039775354859,0.0247684546263072
S43634,0000023_19_47_30,1,0.006022790009853208,0.0188186668101532
S43636,0000023_18_27_15,1,0.005659392309871389,0.0217060726976753
S43639,0000023_24_25_26,1,0.007392169878713679,0.0152938135447182
S43641,0000023_17_28_15,1,0.006436727229926823,0.0159625826784298
S43643,0000023_22_43_27,1,0.009572620853719807,0.0164978608821639
S43644,0000023_24_27_14,1,0.005852787002041276,0.0183285493893556
S43646,0000023_22_53_15,1,0.004252317091131768,0.0143296216633894
S43647,0000026_17_44_17,1,0.003828396592807453,0.0
S43649,0000026_14_32_25,1,0.0049778767332322935,0.0
S43651,0000026_17_46_25,1,0.00531767084931363,0.0183943496900348
S43655,0000026_17_38_20,1,0.0046423715660070305,0.0097222792778517
S43658,0000023_6_46_25,1,0.0047995157477505246,0.0128216577067866
S43659,0000023_5_36_14,1,0.0064461564983135195,0.0101143923529495
S43665,0000023_2_53_27,1,0.0053184883562567165,0.0101577413434379
S43671,0000025_9_41_13,1,0.004613587106627834,0.0120207278949818
S43675,0000003_22_47_31,1,0.006962894212093458,0.0135157709894601
S43676,0000003_13_53_30,1,0.005816231071980306,0.0201098265895953
S43677,0000000_12_26_13,1,0.004088843499187297,0.0127771581353773
S43679,0000000_24_19_15,1,0.0,0.0134760344279948
S43680,0000027_21_52_31,1,0.007615691410739955,0.0071556976136704
S43681,0000000_2_14_18,1,0.0037868194033845513,0.0144572565537623
S43682,0000000_19_44_32,1,0.00926298015575792,0.006595760815986
S43683,0000000_20_56_13,1,0.013394922277801256,0.0180228095517264
S43684,0000020_6_29_18,1,0.006027022476115064,0.0173033836726836
S43685,0000020_6_42_30,1,0.006411314197437176,0.0099085897704277
S43686,0000020_1_46_14,1,0.009088887752428752,0.0221662458744914
S43688,0000018_25_40_25,1,0.0016407456582197288,0.002851552862741
S43689,0000015_7_36_24,1,0.0035166370197121225,0.0234749304336218
S43690,0000015_7_45_31,1,0.004377048686840663,0.0109588986176593
S43691,0000015_6_39_23,1,0.0014437079005610847,0.01333065110977
S43692,0000013_13_26_16,1,0.00696066714920391,0.0141460717102962
S43694,0000013_7_58_26,1,0.009887931040554514,0.005703105725482
S43698,0000011_17_38_20,1,0.010832498845019715,0.0140490728177295
S43700,0000011_17_33_23,1,0.007824932207485038,0.0076151076380908
S43702,0000013_8_47_26,1,0.007954355080767707,0.0029400629421925
S43704,0000013_8_47_30,1,0.0070573762630851515,0.0098606415567512
S43706,0000011_10_43_27,1,0.007877028346498933,0.0089108023307933
S43707,0000011_12_36_23,1,0.006893703602672284,0.0109356840953506
S43708,0000011_12_57_22,1,0.0062724007562716955,0.0162636544546092
S43709,0000013_14_50_22,1,0.007014492598553933,0.0057915282875954
S43710,0000011_12_24_25,1,0.0060210334013242805,0.0129338474042222
S43711,0000011_18_55_27,1,0.006969879969659134,0.0112730365749929
S43712,0000011_14_27_30,1,0.004526617446502596,0.0096012487418886
S43713,0000011_12_55_19,1,0.005759286640981999,0.0154085235177628
S43714,0000011_10_39_24,1,0.006444852844362999,0.0110139391704994
S43715,0000013_1_20_17,1,0.0066032727497460615,0.0009624676353312
S43717,0000012_8_33_31,1,0.005090585269094648,0.0104642794251632
S43719,0000013_1_53_17,1,0.0077774675359571195,0.001861078189624
S43720,0000013_1_49_17,1,0.006955868937104985,0.013271055296406
S43721,0000013_5_50_13,1,0.005732069905276879,0.0071042335432543
S43726,0000013_5_45_21,1,0.008815026304215764,0.018593340815563
S43731,0000013_13_47_30,1,0.01009556969343608,0.0196306348498784
S43733,0000002_2_44_25,1,0.0017311343111004029,0.009159433110337
S43734,0000002_15_57_27,1,0.004243440766036187,0.0169457531323268
S43736,0000002_12_61_21,1,0.004645850292849744,0.0153352463821777
S43737,0000002_23_42_19,1,0.004249224491391352,0.0172686367505776
S43740,0000002_10_41_26,1,0.005375710697835718,0.0207087031316035
S43743,0000025_24_45_12,1,0.009191051830503838,0.0234331718471893
S43745,0000025_25_13_21,1,0.005997541897267611,0.0066220501517037
S43748,0000019_5_20_17,1,0.002116461747794628,0.0009643557056095
S43750,0000018_25_48_23,1,0.008183698104683964,0.0127256683881082
S43751,0000025_1_39_17,1,0.007048949949294776,0.0136639546917558
S43752,0000018_19_40_31,1,0.006773802547187574,0.01927622992625
S00000,0000000_25_25_25,2,0.0012876354936386196,0.0
S00002,0000000_8_35_24,2,0.0009505919257866759,0.0
S00003,0000000_13_36_27,2,0.0,0.0
S00004,0000000_10_24_15,2,0.0,0.0
S00009,0000000_7_43_19,2,0.0,0.0
S00012,0000000_20_49_26,2,0.0007079890360665967,0.0
S00013,0000000_22_23_20,2,0.0,0.0
S00015,0000001_4_50_31,2,0.0009109677430680086,0.0
S00017,0000002_3_17_17,2,0.006832385478546981,0.0
S00018,0000003_16_15_20,2,0.00595609216428273,0.0
S00020,0000003_22_62_22,2,0.006232960524194957,0.0
S00021,0000004_25_35_23,2,0.007712611765163648,0.0
S00022,0000005_19_40_14,2,0.0065360714505407905,0.0
S00023,0000003_5_57_18,2,0.008617426913451258,0.0
S00024,0000003_12_33_17,2,0.008044651515314421,0.0
S00025,0000003_13_46_17,2,0.007942983283631883,0.0
S00026,0000003_14_36_23,2,0.0053191574020630605,0.0
S00027,0000003_5_59_21,2,0.003873472224178409,0.0
S00028,0000003_16_59_21,2,0.007010223395721925,0.0
S00029,0000004_7_50_18,2,0.009184650349869363,0.0
S00031,0000004_8_28_15,2,0.006931339423915725,0.0
S00032,0000004_5_38_15,2,0.005996120559911562,0.0024556306573382
S00034,0000004_7_43_27,2,0.006217014324495799,0.0
S00035,0000004_7_32_25,2,0.006495598161999807,0.0
S00037,0000004_8_49_19,2,0.00817631633697506,0.0024203995363741
S00038,0000003_14_49_14,2,0.004097958555284333,0.0
S00039,0000006_11_30_31,2,0.005120750505154654,0.0024294149851399
S00041,0000004_23_35_11,2,0.009334155585919622,0.0024488066378919
S00042,0000007_16_24_30,2,0.006837708404365882,0.0024355223631917
S00043,0000008_3_52_31,2,0.004481877901660613,0.0
S00044,0000009_3_59_15,2,0.005944188883244967,0.0
S00047,0000004_21_18_28,2,0.005913984154007438,0.0024454088310256
S00049,0000003_15_42_11,2,0.008158560416945527,0.0
S00051,0000011_21_25_30,2,0.0038530370161744334,0.0023918839575332
S00052,0000011_20_53_13,2,6.079850895858024e-06,0.0
S00056,0000011_18_48_12,2,0.005946950542259627,0.0024112401634015
S00057,0000014_24_60_15,2,0.005778925385541516,0.0
S00058,0000011_18_16_27,2,0.005946871893650025,0.0
S00059,0000013_13_18_28,2,0.00047451159828796013,0.00240752581914
S00061,0000015_18_54_14,2,0.00797422305552275,0.0
S00062,0000015_15_40_16,2,0.008314991409716208,0.0
S00063,0000015_18_42_28,2,0.005879628317008802,0.0
S00064,0000015_11_25_14,2,0.008023306267773983,0.0
S00065,0000015_13_45_15,2,0.005899532148089246,0.0
S00068,0000015_14_24_20,2,0.006129989601938166,0.0096413121496052
S00069,0000012_8_40_16,2,0.008120525630240268,0.0024141213958187
S00071,0000015_13_29_26,2,0.007633751949482397,0.0
S00072,0000012_10_51_25,2,0.007007478842608617,0.0
S00075,0000012_6_36_16,2,0.006579862759532907,0.0
S00079,0000012_4_28_19,2,0.0065800590366737735,0.0
S00080,0000012_10_35_31,2,0.008941464260578697,0.0024551575598599
S00081,0000012_5_32_25,2,0.0074197858934109935,0.0048692551117381
S00084,0000004_21_15_19,2,0.006931302890530319,0.0
S00086,0000004_20_40_12,2,0.011446701462868004,0.0
S00087,0000005_13_33_29,2,0.00895656214225827,0.0071833265884257
S00092,0000003_22_32_16,2,0.0048201041018218725,0.0
S00096,0000004_19_40_16,2,0.007049100343363922,0.0
S00098,0000004_9_59_16,2,0.007100405793661419,0.0
S00099,0000005_7_32_16,2,0.00769164458004905,0.002429023161249
S00101,0000005_12_37_19,2,0.003809806922483032,0.0047811447811447
S00103,0000003_18_49_19,2,0.00922787284214062,0.0023947190902958
S00106,0000005_18_39_23,2,0.008090514354823929,0.0
S00108,0000005_10_53_18,2,0.007198505776027673,0.0
S00109,0000006_11_41_18,2,0.0042267450310900165,0.0024466006035276
S00111,0000005_10_56_15,2,0.009510744196939208,0.0
S00113,0000005_11_50_20,2,0.009076973160510832,0.0
S00114,0000004_25_47_27,2,0.011451270907177262,0.0
S00116,0000006_5_50_22,2,0.006799398404755836,0.0
S00120,0000006_16_26_16,2,0.007725403860233845,0.0
S00121,0000005_17_51_27,2,0.005709175413519873,0.0
S00122,0000006_16_18_17,2,0.007802536281581414,0.0
