ufs_serial,run_wf_xy,prob,health
S43584,0000001_2_44_13,0.028003761544823647,0.011700380792071
S43586,0000009_18_26_29,0.32594433426856995,0.0030475279458925
S43587,0000001_2_49_14,0.04384806752204895,0.0305352740187567
S43588,0000001_2_25_23,0.08517169207334518,0.0081352713939632
S43589,0000001_2_13_22,0.17036716639995575,0.0092282554202848
S43590,0000009_18_54_21,0.1895621120929718,0.0102479720562339
S43592,0000001_22_19_18,0.05557967722415924,0.0160744859985
S43593,0000019_11_60_26,0.2750492990016937,0.0057988938930763
S43594,0000009_10_30_31,0.02990744635462761,0.008184555973429
S43596,0000016_17_30_31,0.12148936092853546,0.0221319455830231
S43597,0000016_2_47_32,0.2655056416988373,0.034286333757108
S43598,0000003_18_21_14,0.9781994223594666,0.0096997375020736
S43599,0000005_6_28_31,0.36919069290161133,0.0037845473201673
S43601,0000010_19_25_13,0.0027107708156108856,0.0212184193112067
S43603,0000007_3_43_32,0.057381294667720795,0.005926014248666
S43604,0000008_4_21_29,0.011104196310043335,0.0114981752141448
S43605,0000004_23_60_15,0.31528356671333313,0.0175846208279278
S43606,0000007_9_16_26,0.7268689274787903,0.0085626665441514
S43608,0000024_1_63_17,0.3769837021827698,0.0191932649790496
S43609,0000024_1_38_11,0.09109548479318619,0.0149384727290215
S43610,0000024_3_20_29,0.20580418407917023,0.0160701922564839
S43611,0000024_22_42_32,0.47551074624061584,0.0170390263413519
S43612,0000013_22_38_32,0.21702350676059723,0.0179882085131106
S43614,0000015_18_57_14,0.6181164383888245,0.0101493402928809
S43615,0000015_18_22_29,0.07659488916397095,0.0098512012717365
S43616,0000024_19_51_12,0.021336056292057037,0.0051080921635493
S43618,0000013_13_51_31,0.39286935329437256,0.0201687005420447
S43620,0000014_20_60_28,0.37886059284210205,0.0
S43621,0000014_4_57_29,0.6094972491264343,0.0110368858498927
S43623,0000005_21_32_18,0.6196205019950867,0.0104970699599855
S43626,0000005_19_47_30,0.17099960148334503,0.0165580954172741
S43628,0000023_21_24_28,0.02530217356979847,0.0098432409415446
S43629,0000023_18_31_23,0.49572670459747314,0.0168999941993155
S43630,0000023_17_56_16,0.6526134014129639,0.0066012800297522
S43631,0000023_21_47_24,0.0538795106112957,0.0208900530562258
S43632,0000023_20_39_15,0.5826789140701294,0.0247684546263072
S43634,0000023_19_47_30,0.21798592805862427,0.0188186668101532
S43636,0000023_18_27_15,0.06095308065414429,0.0217060726976753
S43639,0000023_24_25_26,0.06516139209270477,0.0152938135447182
S43641,0000023_17_28_15,0.8342962861061096,0.0159625826784298
S43643,0000023_22_43_27,0.18736998736858368,0.0164978608821639
S43644,0000023_24_27_14,0.24112141132354736,0.0183285493893556
S43646,0000023_22_53_15,0.6011422872543335,0.0143296216633894
S43647,0000026_17_44_17,0.17827467620372772,0.0
S43649,0000026_14_32_25,0.6450689435005188,0.0
S43651,0000026_17_46_25,0.02217196300625801,0.0183943496900348
S43655,0000026_17_38_20,0.03119991533458233,0.0097222792778517
S43658,0000023_6_46_25,0.2072727382183075,0.0128216577067866
S43659,0000023_5_36_14,0.16737927496433258,0.0101143923529495
S43665,0000023_2_53_27,0.6834849715232849,0.0101577413434379
S43671,0000025_9_41_13,0.00844096764922142,0.0120207278949818
S43675,0000003_22_47_31,0.7753304839134216,0.0135157709894601
S43676,0000003_13_53_30,0.38427674770355225,0.0201098265895953
S43677,0000000_12_26_13,0.26889750361442566,0.0127771581353773
S43679,0000000_24_19_15,0.2603590786457062,0.0134760344279948
S43680,0000027_21_52_31,0.06622851639986038,0.0071556976136704
S43681,0000000_2_14_18,0.4069337844848633,0.0144572565537623
S43682,0000000_19_44_32,0.0307395588606596,0.006595760815986
S43683,0000000_20_56_13,0.3849673569202423,0.0180228095517264
S43684,0000020_6_29_18,0.8472771644592285,0.0173033836726836
S43685,0000020_6_42_30,0.03355409950017929,0.0099085897704277
S43686,0000020_1_46_14,0.40741395950317383,0.0221662458744914
S43688,0000018_25_40_25,0.03711758926510811,0.002851552862741
S43689,0000015_7_36_24,0.0008835470653139055,0.0234749304336218
S43690,0000015_7_45_31,0.0582369901239872,0.0109588986176593
S43691,0000015_6_39_23,0.0031348448246717453,0.01333065110977
S43692,0000013_13_26_16,0.4058232009410858,0.0141460717102962
S43694,0000013_7_58_26,0.5489742755889893,0.005703105725482
S43698,0000011_17_38_20,0.5527694821357727,0.0140490728177295
S43700,0000011_17_33_23,0.21737068891525269,0.0076151076380908
S43702,0000013_8_47_26,0.9660500884056091,0.0029400629421925
S43704,0000013_8_47_30,0.6791219711303711,0.0098606415567512
S43706,0000011_10_43_27,0.8263176083564758,0.0089108023307933
S43707,0000011_12_36_23,0.04911817982792854,0.0109356840953506
S43708,0000011_12_57_22,0.30360281467437744,0.0162636544546092
S43709,0000013_14_50_22,0.02549971267580986,0.0057915282875954
S43710,0000011_12_24_25,0.7781486511230469,0.0129338474042222
S43711,0000011_18_55_27,0.5456705093383789,0.0112730365749929
S43712,0000011_14_27_30,0.0967881977558136,0.0096012487418886
S43713,0000011_12_55_19,0.3123795986175537,0.0154085235177628
S43714,0000011_10_39_24,0.2382815033197403,0.0110139391704994
S43715,0000013_1_20_17,0.6594712734222412,0.0009624676353312
S43717,0000012_8_33_31,0.8101553916931152,0.0104642794251632
S43719,0000013_1_53_17,0.5078009963035583,0.001861078189624
S43720,0000013_1_49_17,0.6397843360900879,0.013271055296406
S43721,0000013_5_50_13,0.1185777336359024,0.0071042335432543
S43726,0000013_5_45_21,0.7000594139099121,0.018593340815563
S43731,0000013_13_47_30,0.6018420457839966,0.0196306348498784
S43733,0000002_2_44_25,0.1343119889497757,0.009159433110337
S43734,0000002_15_57_27,0.5069808959960938,0.0169457531323268
S43736,0000002_12_61_21,0.08988964557647705,0.0153352463821777
S43737,0000002_23_42_19,0.6182217597961426,0.0172686367505776
S43740,0000002_10_41_26,0.46652066707611084,0.0207087031316035
S43743,0000025_24_45_12,0.034809380769729614,0.0234331718471893
S43745,0000025_25_13_21,0.6053154468536377,0.0066220501517037
S43748,0000019_5_20_17,0.0067436350509524345,0.0009643557056095
S43750,0000018_25_48_23,0.05788886547088623,0.0127256683881082
S43751,0000025_1_39_17,0.38372066617012024,0.0136639546917558
S43752,0000018_19_40_31,0.033881835639476776,0.01927622992625
S00000,0000000_25_25_25,0.0020529862958937883,0.0
S00002,0000000_8_35_24,0.03311882168054581,0.0
S00003,0000000_13_36_27,0.010923239402472973,0.0
S00004,0000000_10_24_15,0.0560099296271801,0.0
S00009,0000000_7_43_19,0.0026489130686968565,0.0
S00012,0000000_20_49_26,0.02632938325405121,0.0
S00013,0000000_22_23_20,0.0026052191387861967,0.0
S00015,0000001_4_50_31,0.5193203687667847,0.0
S00017,0000002_3_17_17,0.18763521313667297,0.0
S00018,0000003_16_15_20,0.10516087710857391,0.0
S00020,0000003_22_62_22,0.4955425560474396,0.0
S00021,0000004_25_35_23,0.8049103021621704,0.0
S00022,0000005_19_40_14,0.350675493478775,0.0
S00023,0000003_5_57_18,0.10842160135507584,0.0
S00024,0000003_12_33_17,0.29553094506263733,0.0
S00025,0000003_13_46_17,0.18416491150856018,0.0
S00026,0000003_14_36_23,0.4989719092845917,0.0
S00027,0000003_5_59_21,0.15274547040462494,0.0
S00028,0000003_16_59_21,0.5107115507125854,0.0
S00029,0000004_7_50_18,0.4956851005554199,0.0
S00031,0000004_8_28_15,0.04589877650141716,0.0
S00032,0000004_5_38_15,0.47430235147476196,0.0024556306573382
S00034,0000004_7_43_27,0.5702932476997375,0.0
S00035,0000004_7_32_25,0.43400838971138,0.0
S00037,0000004_8_49_19,0.854749321937561,0.0024203995363741
S00038,0000003_14_49_14,0.7452216148376465,0.0
S00039,0000006_11_30_31,0.3621229827404022,0.0024294149851399
S00041,0000004_23_35_11,0.15384748578071594,0.0024488066378919
S00042,0000007_16_24_30,0.7001726031303406,0.0024355223631917
S00043,0000008_3_52_31,0.04671977832913399,0.0
S00044,0000009_3_59_15,0.6756507158279419,0.0
S00047,0000004_21_18_28,0.24341046810150146,0.0024454088310256
S00049,0000003_15_42_11,0.6556982398033142,0.0
S00051,0000011_21_25_30,0.843275249004364,0.0023918839575332
S00052,0000011_20_53_13,0.009281512349843979,0.0
S00056,0000011_18_48_12,0.21878136694431305,0.0024112401634015
S00057,0000014_24_60_15,0.30725085735321045,0.0
S00058,0000011_18_16_27,0.23718035221099854,0.0
S00059,0000013_13_18_28,0.005987375043332577,0.00240752581914
S00061,0000015_18_54_14,0.8754067420959473,0.0
S00062,0000015_15_40_16,0.04891831800341606,0.0
S00063,0000015_18_42_28,0.2691939175128937,0.0
S00064,0000015_11_25_14,0.4304084777832031,0.0
S00065,0000015_13_45_15,0.3305775821208954,0.0
S00068,0000015_14_24_20,0.48181548714637756,0.0096413121496052
S00069,0000012_8_40_16,0.7370117902755737,0.0024141213958187
S00071,0000015_13_29_26,0.8394085764884949,0.0
S00072,0000012_10_51_25,0.92672199010849,0.0
S00075,0000012_6_36_16,0.3223567306995392,0.0
S00079,0000012_4_28_19,0.4743812084197998,0.0
S00080,0000012_10_35_31,0.0688028559088707,0.0024551575598599
S00081,0000012_5_32_25,0.4151412546634674,0.0048692551117381
S00084,0000004_21_15_19,0.3228904604911804,0.0
S00086,0000004_20_40_12,0.31126993894577026,0.0
S00087,0000005_13_33_29,0.8575897812843323,0.0071833265884257
S00092,0000003_22_32_16,0.2457886040210724,0.0
S00096,0000004_19_40_16,0.20121349394321442,0.0
S00098,0000004_9_59_16,0.7065757513046265,0.0
S00099,0000005_7_32_16,0.40130728483200073,0.002429023161249
S00101,0000005_12_37_19,0.6362910270690918,0.0047811447811447
S00103,0000003_18_49_19,0.09373389184474945,0.0023947190902958
S00106,0000005_18_39_23,0.05164764076471329,0.0
S00108,0000005_10_53_18,0.9016819000244141,0.0
S00109,0000006_11_41_18,0.11983402818441391,0.0024466006035276
S00111,0000005_10_56_15,0.004600090906023979,0.0
S00113,0000005_11_50_20,0.3515264093875885,0.0
S00114,0000004_25_47_27,0.6341021060943604,0.0
S00116,0000006_5_50_22,0.14929930865764618,0.0
S00120,0000006_16_26_16,0.1544966697692871,0.0
S00121,0000005_17_51_27,0.05920159071683884,0.0
S00122,0000006_16_18_17,0.662787914276123,0.0
S00123,0000006_24_31_23,0.5165749788284302,0.0120079634300735
S00124,0000005_17_32_19,0.0602898895740509,0.0
S00126,0000017_6_55_26,0.309239000082016,0.0145181549966406
S00127,0000017_11_43_20,0.2780061364173889,0.0
S00128,0000017_19_42_26,0.9830597639083862,0.0023878847281078
S00129,0000017_24_14_21,0.09641975909471512,0.0071621056878935
S00130,0000017_9_32_16,0.38999372720718384,0.0048756321399316
S00131,0000017_3_62_24,0.4051828682422638,0.0
S00132,0000017_9_36_26,0.5749042630195618,0.0
S00133,0000017_9_36_15,0.8004929423332214,0.0
S00134,0000017_11_40_25,0.06709937006235123,0.0
S00135,0000018_24_26_14,0.8668158054351807,0.0024002704530087
S00136,0000001_22_30_23,0.20338831841945648,0.0024124339857098
S00137,0000001_1_63_25,0.023760803043842316,0.0
S00138,0000009_20_35_24,0.2648405432701111,0.0024209654634906
S00139,0000018_24_20_25,0.23935449123382568,0.0023857183316292
S00142,0000001_17_24_28,0.7082232236862183,0.0023883666839667
S00144,0000020_8_26_17,0.545512855052948,0.0
S00145,0000001_17_61_25,0.3196820914745331,0.0048074365336157
S00146,0000001_1_47_16,0.03320341929793358,0.0
S00148,0000001_17_20_22,0.2059115618467331,0.0023848940713548
S00149,0000001_17_46_19,0.33310529589653015,0.0
S00150,0000020_10_46_21,0.02152862772345543,0.0024284534611569
S00151,0000001_9_36_22,0.10646581649780273,0.0
S00152,0000017_25_46_27,0.16168957948684692,0.0
S00153,0000001_7_46_24,0.4166000187397003,0.0
S00154,0000001_15_47_24,0.1912195235490799,0.0024048348309115
S00155,0000001_10_40_13,0.03180612623691559,0.0
S00156,0000001_11_26_17,0.05941981449723244,0.0
S00157,0000009_7_30_17,0.24218660593032837,0.0023905723905723
S00158,0000001_11_38_30,0.06939943879842758,0.0
S00162,0000001_23_15_22,0.28534889221191406,0.0
S00164,0000017_19_40_12,0.18813611567020416,0.0
S00165,0000001_23_56_25,0.12681226432323456,0.0
S00166,0000001_23_34_21,0.409851998090744,0.0
S00168,0000007_10_24_22,0.09302759170532227,0.0044468304030778
S00169,0000007_5_45_15,0.046417467296123505,0.002185201306724
S00170,0000007_5_32_13,0.7202613949775696,0.0
S00171,0000007_10_36_22,0.35567501187324524,0.002232734493277
S00174,0000007_20_33_22,0.5137918591499329,0.0
S00175,0000007_21_49_13,0.38156574964523315,0.0
S00177,0000021_19_42_29,0.5767155289649963,0.0043713251623854
S00178,0000021_19_43_28,0.732117235660553,0.0
S00180,0000021_22_52_28,0.07686198502779007,0.0
S00181,0000021_22_31_20,0.04572674632072449,0.0
S00183,0000021_22_53_14,0.04281964525580406,0.0
S00185,0000021_24_52_16,0.6189019680023193,0.0
S00186,0000021_25_57_25,0.06536982208490372,0.0
S00187,0000021_11_34_14,0.6022281646728516,0.0023849627379564
S00188,0000021_24_32_12,0.1758279651403427,0.0
S00189,0000021_11_41_25,0.04844929277896881,0.0
S00191,0000021_9_32_21,0.5276094079017639,0.0
S00192,0000021_8_41_14,0.2689623236656189,0.0
S00193,0000021_9_16_24,0.9411011934280396,0.0
S00194,0000021_8_46_20,0.026362812146544456,0.0023942345675443
S00199,0000008_6_29_27,0.4844827651977539,0.0
S00201,0000008_6_34_28,0.24437522888183594,0.0
S00202,0000008_6_38_24,0.7812768220901489,0.0
S00205,0000008_24_17_24,0.14832834899425507,0.0024191978193146
S00206,0000016_3_15_21,0.1793012022972107,0.0
S00207,0000016_3_49_21,0.26458922028541565,0.0024246859373094
S00208,0000008_12_62_17,0.6815544962882996,0.0
S00210,0000008_12_49_18,0.28026363253593445,0.0
S00211,0000016_15_24_16,0.6309882998466492,0.0024002356770644
S00214,0000002_16_56_27,0.2537437975406647,0.0
S00216,0000002_14_37_30,0.049814868718385696,0.0
S00217,0000002_22_33_18,0.01953975483775139,0.0
S00218,0000004_22_58_15,0.12340308725833893,0.0
S00220,0000004_10_31_26,0.9725874662399292,0.0048111362800333
S00221,0000006_23_51_17,0.9011092185974121,0.0024405814181889
S00223,0000004_4_34_29,0.9251545667648315,0.0
S00226,0000004_4_35_16,0.5766274929046631,0.0
S00227,0000009_6_50_25,0.006079754792153835,0.0
S00229,0000003_10_40_20,0.13046741485595703,0.0
S00233,0000011_23_14_19,0.1416248232126236,0.0
S00237,0000011_19_39_25,0.02037443406879902,0.0
S00238,0000016_25_39_23,0.04269903525710106,0.0
S00245,0000009_7_48_29,0.019955744966864586,0.0
S00247,0000008_22_47_17,0.08005348592996597,0.0
S00248,0000009_2_60_20,0.9166188836097717,0.0048394556829523
S00249,0000009_2_18_27,0.45066970586776733,0.0072902762090563
S00252,0000001_16_17_19,0.4831578731536865,0.0
S00253,0000008_14_20_17,0.12059442698955536,0.0
S00257,0000019_14_45_22,0.21321937441825867,0.0122792453576052
S00258,0000022_7_27_26,0.46527621150016785,0.004889013491513
S00259,0000022_6_48_28,0.07623840868473053,0.0
S00260,0000022_7_16_22,0.5020620226860046,0.0
S00261,0000022_6_20_20,0.2308235764503479,0.0
S00262,0000022_7_39_31,0.0718296617269516,0.0
S00264,0000022_6_28_20,0.7737800478935242,0.0
S00265,0000022_5_39_28,0.6341253519058228,0.0021986286219862
S00267,0000022_3_56_14,0.43937352299690247,0.0022214176846302
S00268,0000022_7_34_31,0.08712758123874664,0.0
S00269,0000022_7_32_16,0.05656861513853073,0.0
S00270,0000022_7_21_24,0.08568841218948364,0.0021931566452205
S00271,0000022_1_57_22,0.6927805542945862,0.0
S00273,0000022_5_29_13,0.07710972428321838,0.0023947190902958
S00275,0000022_1_35_16,0.12418774515390396,0.0
S00277,0000003_10_29_21,0.0992375835776329,0.0
S00278,0000003_10_59_21,0.6521351933479309,0.0024270303793883
S00283,0000012_21_37_24,0.3509078025817871,0.0
S00284,0000012_15_63_18,0.2517997622489929,0.0
S00289,0000023_4_38_32,0.15501154959201813,0.0
S00290,0000023_12_34_32,0.014957494102418423,0.0024540301396377
S00294,0000013_13_47_19,0.8133713006973267,0.0
S00296,0000012_10_15_24,0.3545115292072296,0.0
S00297,0000024_4_18_25,0.2218022644519806,0.0048750582407611
S00302,0000008_14_51_23,0.26294100284576416,0.0
S00303,0000001_13_53_15,0.9027155637741089,0.0044147169073886
S00308,0000008_9_25_19,0.20254960656166077,0.0
S00309,0000009_1_26_17,0.4955276846885681,0.0021791077496437
S00310,0000009_1_22_19,0.24505789577960968,0.0156605896916497
S00311,0000009_3_35_21,0.3097825050354004,0.0
S00312,0000009_3_32_22,0.009002956561744213,0.0022374990433228
S00313,0000009_14_29_14,0.08201225101947784,0.0
S00314,0000009_24_58_25,0.3130843937397003,0.0021928953719759
S00315,0000008_22_49_15,0.27994927763938904,0.0021781336418657
S00316,0000009_24_23_28,0.0716739296913147,0.0
S00318,0000009_14_24_19,0.1215357854962349,0.0022137295775651
S00319,0000009_24_44_31,0.029645156115293503,0.0021892730027839
S00321,0000025_16_26_21,0.0570639930665493,0.0
S00323,0000023_16_25_22,0.09667270630598068,0.0
S00324,0000023_18_40_23,0.07564256340265274,0.002440437609255
S00325,0000023_18_16_18,0.40760594606399536,0.0
S00326,0000023_10_64_21,0.5431097149848938,0.0
S00327,0000023_15_53_16,0.05632944032549858,0.0044787484736659
S00328,0000023_10_49_17,0.8556801080703735,0.0
S00329,0000023_10_39_27,0.034308746457099915,0.0021770745724698
S00331,0000023_11_52_17,0.05765966325998306,0.0
S00332,0000023_14_38_12,0.1542874276638031,0.0
S00334,0000023_13_38_16,0.5223013162612915,0.0072413089722295
S00335,0000023_13_31_20,0.08129792660474777,0.0
S00336,0000023_13_44_31,0.05118940770626068,0.0
S00339,0000023_16_59_22,0.2380841076374054,0.0
S00340,0000023_11_31_26,0.36483925580978394,0.0
S00341,0000023_23_59_19,0.34506720304489136,0.0
S00342,0000023_21_18_17,0.05572589486837387,0.0239999227366672
S00343,0000023_18_56_23,0.7414258122444153,0.0071593200806683
S00344,0000023_22_49_14,0.22198201715946198,0.0
S00347,0000023_17_37_15,0.3737797737121582,0.0
S00349,0000023_18_31_24,0.06034766882658005,0.0
S00350,0000023_13_57_28,0.04574861004948616,0.0022072702240579
S00351,0000009_7_27_30,0.5701103806495667,0.0
S00352,0000001_20_25_14,0.04692273214459419,0.0
S00354,0000003_16_16_18,0.617817759513855,0.0047855643499528
S00356,0000005_22_36_28,0.9185537099838257,0.0
S00357,0000003_22_46_28,0.6717202663421631,0.0
S00358,0000007_8_44_31,0.3678297698497772,0.0
S00360,0000007_10_29_25,0.8077282309532166,0.0
S00361,0000007_25_46_25,0.4488585889339447,0.0024229128580134
S00362,0000007_5_39_13,0.2520020008087158,0.0
S00363,0000005_19_30_30,0.5094751119613647,0.0
S00366,0000009_21_57_28,0.14981070160865784,0.0044445636815653
S00369,0000008_3_50_22,0.7310628294944763,0.0
S00371,0000008_2_39_19,0.29423195123672485,0.0087046378029984
S00373,0000009_21_48_18,0.21564975380897522,0.0023894345645892
S00376,0000008_2_36_24,0.07088841497898102,0.0022044799290308
S00377,0000008_2_48_28,0.048858366906642914,0.0066640743372799
S00378,0000009_25_17_20,0.6328207850456238,0.0
S00379,0000009_25_32_14,0.04532410949468613,0.0024318042813455
S00380,0000008_4_53_15,0.1912837028503418,0.0
S00383,0000007_6_47_25,0.7760053277015686,0.0
S00384,0000008_4_38_13,0.12168506532907486,0.0043461531734788
S00388,0000009_5_45_17,0.6311079263687134,0.0
S00389,0000009_9_40_25,0.03825484588742256,0.0120899864747837
S00390,0000009_4_45_13,0.5586785078048706,0.0
S00393,0000007_5_35_28,0.27164849638938904,0.0
S00395,0000009_8_29_23,0.6170548796653748,0.0
S00396,0000009_8_51_13,0.6980119347572327,0.0
S00398,0000009_13_54_20,0.7458441257476807,0.0
S00400,0000007_4_59_17,0.22205394506454468,0.0
S00402,0000009_25_33_12,0.008542646653950214,0.0
S00403,0000009_13_34_30,0.5578925013542175,0.0043498619334567
S00404,0000009_13_48_13,0.7410792112350464,0.0
S00405,0000009_16_21_27,0.7594969868659973,0.0
S00406,0000009_21_44_15,0.7399945855140686,0.0
S00408,0000002_8_59_23,0.06593948602676392,0.0022408584697236
S00409,0000002_6_21_25,0.5654090046882629,0.002175502182068
S00410,0000002_3_22_17,0.6675992012023926,0.0
S00411,0000000_23_41_28,0.0015153361018747091,0.0
S00412,0000000_2_30_24,0.01204420905560255,0.0
S00416,0000000_13_27_13,0.020603450015187263,0.0
S00417,0000004_23_33_27,0.07291164994239807,0.0065888903619249
S00420,0000007_25_37_24,0.7971522808074951,0.0067010031280336
S00423,0000007_17_24_25,0.9266875982284546,0.0022000593174946
S00429,0000007_11_49_24,0.57177734375,0.0
S00430,0000007_21_24_14,0.8028963208198547,0.0065350023668016
S00432,0000007_12_22_15,0.8348949551582336,0.0
S00434,0000007_13_44_12,0.25230759382247925,0.002191705914519
S00435,0000007_13_52_24,0.20958441495895386,0.0
S00436,0000007_18_57_26,0.32404980063438416,0.0
S00438,0000025_16_52_27,0.02108985185623169,0.0
S00439,0000003_10_24_13,0.16139082610607147,0.0
S00440,0000026_1_21_24,0.006793965585529804,0.0122367980460517
S00441,0000022_20_47_13,0.007154770195484161,0.0
S00446,0000025_3_44_23,0.1031690314412117,0.0
S00448,0000020_24_21_26,0.3673989772796631,0.012265971677205
S00450,0000020_1_38_16,0.6885963082313538,0.0
S00452,0000020_24_39_19,0.5907005071640015,0.0048683965637152
S00453,0000020_19_33_25,0.055587951093912125,0.0024367761990213
S00454,0000020_16_15_18,0.044902022927999496,0.0
S00455,0000020_4_41_20,0.011570041999220848,0.0
S00456,0000018_25_34_22,0.6694086194038391,0.0
S00457,0000020_19_60_19,0.24749426543712616,0.0047714366632584
S00461,0000027_23_47_27,0.12322766333818436,0.0
S00462,0000015_10_25_26,0.1389084905385971,0.0
S00463,0000027_23_49_14,0.14623798429965973,0.0
S00464,0000015_3_27_29,0.06929894536733627,0.0
S00465,0000027_25_22_26,0.017746761441230774,0.0
S00467,0000027_23_32_21,0.06668099761009216,0.0047907539412867
S00469,0000027_20_29_20,0.19624347984790802,0.0024476488781198
S00470,0000015_10_43_28,0.06892919540405273,0.0
S00472,0000027_25_46_20,0.014094842597842216,0.0
S00473,0000015_8_38_25,0.002661982085555792,0.0
S00475,0000022_15_22_25,0.19171597063541412,0.0
S00476,0000022_14_25_22,0.18780335783958435,0.0048258518065386
S00478,0000027_22_23_26,0.1355750560760498,0.0
S00482,0000022_14_23_28,0.19558237493038177,0.0
S00483,0000022_14_29_14,0.6920962333679199,0.0
S00484,0000027_16_14_24,0.5136796236038208,0.0
S00485,0000027_14_39_22,0.08095803111791611,0.0
S00486,0000022_10_23_26,0.022914916276931763,0.0023937848290876
S00487,0000022_14_19_26,0.41453227400779724,0.0047925556278778
S00488,0000022_10_58_26,0.014158149249851704,0.0024354507544016
S00491,0000022_9_30_22,0.5796834230422974,0.0
S00493,0000027_5_37_26,0.005842186976224184,0.0
S00495,0000023_17_43_12,0.3487584590911865,0.0
S00497,0000023_19_36_22,0.4900926351547241,0.0043514615044499
S00498,0000023_22_25_29,0.2697395086288452,0.0
S00499,0000023_21_34_19,0.3654235601425171,0.0
S00500,0000023_22_29_16,0.04007640480995178,0.0021848266645565
S00501,0000004_10_21_27,0.42644181847572327,0.0021832142888519
S00502,0000004_22_43_17,0.1826583594083786,0.0022247289590775
S00503,0000004_10_44_31,0.47853097319602966,0.0
S00505,0000004_10_34_15,0.835660457611084,0.0
S00510,0000004_16_43_13,0.17766748368740082,0.0022227290819726
S00512,0000006_17_27_17,0.04664061591029167,0.0043474647807241
S00513,0000004_4_49_24,0.3406083285808563,0.0
S00514,0000004_4_42_21,0.7584050297737122,0.0
S00515,0000004_4_51_17,0.943097710609436,0.0065527516282994
S00516,0000004_4_52_20,0.7271952033042908,0.0
S00518,0000006_10_46_19,0.19517779350280762,0.0
S00519,0000011_10_17_25,0.07929129153490067,0.0
S00520,0000011_10_56_16,0.12170258909463882,0.0
S00521,0000013_8_17_22,0.8350502848625183,0.004380398378283
S00522,0000011_14_46_26,0.5303428769111633,0.0
S00523,0000011_10_24_23,0.49991464614868164,0.0
S00524,0000011_10_58_20,0.19502289593219757,0.0073659093266936
S00525,0000011_10_36_30,0.7640237808227539,0.0022026334100044
S00527,0000013_16_35_27,0.25078555941581726,0.0022325840475805
S00529,0000013_8_37_24,0.6674767732620239,0.0022204351516776
S00531,0000013_16_24_14,0.11399681866168976,0.0
S00537,0000013_14_28_15,0.01643139123916626,0.0
S00538,0000013_16_46_30,0.3987206816673279,0.0
S00539,0000013_13_58_17,0.17563728988170624,0.0
S00540,0000013_10_28_15,0.01395956240594387,0.0043980160257686
S00543,0000013_7_20_26,0.5658580660820007,0.0024125042473666
S00545,0000013_12_22_23,0.5254402756690979,0.0
S00547,0000013_14_36_24,0.4067729413509369,0.0024299851365094
S00548,0000013_5_52_24,0.5288684368133545,0.0022212091958954
S00550,0000013_12_20_28,0.08957978338003159,0.0048952977562397
S00551,0000013_4_47_26,0.04785507917404175,0.0
S00552,0000013_6_57_18,0.7447324991226196,0.0021787351938066
S00553,0000013_14_22_25,0.3143382966518402,0.0
S00554,0000013_4_45_13,0.2065473347902298,0.0
S00555,0000013_4_52_19,0.8297083973884583,0.0
S00557,0000013_6_34_13,0.23112377524375916,0.0086994954467681
S00558,0000013_1_38_27,0.1789042055606842,0.0
S00559,0000013_5_40_17,0.029230056330561638,0.0
S00560,0000013_6_61_18,0.8142733573913574,0.0
S00561,0000013_1_30_27,0.5613409876823425,0.0
S00562,0000013_1_36_18,0.7830563187599182,0.0109444848164541
S00564,0000013_2_24_29,0.10146434605121613,0.0
S00565,0000013_2_28_28,0.8421931266784668,0.0
S00566,0000013_2_51_16,0.8616489171981812,0.0
S00567,0000013_2_53_22,0.6798475384712219,0.0
S00568,0000013_2_48_15,0.6158841252326965,0.0
S00570,0000014_9_43_17,0.02613992989063263,0.0022028091356744
S00571,0000014_14_62_23,0.020122572779655457,0.0
S00574,0000013_24_44_31,0.0011554373195394874,0.0
S00577,0000014_23_33_26,0.0013737070839852095,0.0
S00579,0000013_22_21_28,0.20021206140518188,0.0
S00580,0000023_4_24_30,0.13622817397117615,0.0022136704169895
S00581,0000023_15_51_31,0.5194145441055298,0.0
S00582,0000023_5_20_14,0.03348221257328987,0.0022362909068002
S00583,0000010_21_45_22,0.6702728867530823,0.0
S00584,0000010_4_27_16,0.5618954300880432,0.0
S00585,0000010_3_45_29,0.017712265253067017,0.0
S00586,0000010_4_39_15,0.1442040055990219,0.0
S00587,0000010_5_36_16,0.041387081146240234,0.0
S00588,0000010_4_16_20,0.016827208921313286,0.0
S00589,0000010_4_20_25,0.26967957615852356,0.0
S00590,0000010_11_20_17,0.11574693024158478,0.0
S00593,0000010_10_31_24,0.013623314909636974,0.0
S00594,0000010_3_56_17,0.0020715571008622646,0.0
S00598,0000026_3_58_29,0.05821990594267845,0.0
S00599,0000001_19_17_16,0.669991672039032,0.0
S00600,0000008_22_52_31,0.31567296385765076,0.0
S00603,0000019_9_28_31,0.02499745599925518,0.0
S00605,0000005_22_51_21,0.3209180235862732,0.0
S00606,0000004_7_46_23,0.1948600560426712,0.0
S00607,0000003_16_22_17,0.7168474197387695,0.0
S00612,0000004_25_17_26,0.3669266998767853,0.0
S00614,0000004_9_20_19,0.3331928253173828,0.0
S00616,0000004_5_26_29,0.1770854890346527,0.0
S00617,0000024_8_24_20,0.8941383957862854,0.0
S00618,0000024_11_32_19,0.20757532119750977,0.0
S00619,0000024_15_53_24,0.3939310610294342,0.0
