ufs_serial,run_wf_xy,position,pi,one_minus_pi,mu,pred,pred_clipped,health
S18392,0000027_3_40_28,1,0.763088982867166,0.23691101713283402,0.0017418197746428754,0.00041265629447272736,0.00041265629447272736,0.0
S18393,0000027_8_21_25,1,0.8644963032082288,0.1355036967917712,0.0016340726861006371,0.00022142288979309588,0.00022142288979309588,0.0
S18394,0000015_10_29_21,1,0.8922071822238234,0.10779281777617655,0.0019926359576872723,0.0002147918446812412,0.0,0.0
S18397,0000002_9_61_16,1,0.6363601081321112,0.3636398918678888,0.00185862374073325,0.00067586973610333,0.00067586973610333,0.0019926947889227
S18398,0000002_9_51_21,1,0.7058145758679771,0.29418542413202287,0.001684305996518101,0.000495498273953787,0.000495498273953787,0.0020101762645505
S18399,0000002_14_45_25,1,0.6474160457057639,0.35258395429423606,0.0016636833741932248,0.0005865880627666244,0.0005865880627666244,0.0040430663851976
S18401,0000002_22_43_24,1,0.7207401383001952,0.27925986169980477,0.0016981204221643439,0.00047421687424322877,0.00047421687424322877,0.0
S18402,0000002_22_32_30,1,0.6740673168621523,0.32593268313784773,0.0017000160148054361,0.0005540907810828469,0.0005540907810828469,0.0
S18406,0000002_16_54_15,1,0.583319142091038,0.41668085790896203,0.0016348167636523012,0.0006811968516025937,0.0006811968516025937,0.0078765115136531
S18408,0000002_18_15_18,1,0.7086664569925143,0.2913335430074857,0.001894910908553199,0.0005520511086723372,0.0005520511086723372,0.002033418434145
S18410,0000002_20_49_19,1,0.5583416418953331,0.4416583581046669,0.0017029089576757258,0.0007521039742487908,0.0007521039742487908,0.002033568196139
S18411,0000002_12_52_20,1,0.6120115091433025,0.3879884908566975,0.0016445875074908882,0.0006380810251131674,0.0006380810251131674,0.0078907676430896
S18414,0000002_2_46_26,1,0.5312503561798195,0.4687496438201805,0.001578607222030828,0.0007399715730589152,0.0007399715730589152,0.0039663538274915
S18415,0000002_12_26_23,1,0.6468743124766893,0.35312568752331075,0.001633919317576341,0.0005769788823767641,0.0005769788823767641,0.0099657515018808
S18416,0000002_10_30_23,1,0.59893230969854,0.40106769030145994,0.0017632821996584691,0.0007071955191667,0.0007071955191667,0.0
S18417,0000002_4_57_17,1,0.6819372456459531,0.31806275435404685,0.0016138366428763331,0.0005133013277107348,0.0005133013277107348,0.0040339108237862
S18418,0000002_10_33_14,1,0.5464854401752448,0.4535145598247552,0.001667146691438021,0.000756075297930811,0.000756075297930811,0.0040161616161616
S18419,0000000_13_44_25,1,0.9405353780936686,0.059464621906331394,0.0018031947887078188,0.00010722629633397757,0.0,0.0
S18421,0000000_7_42_19,1,0.899352547538627,0.10064745246137297,0.0017393637768483587,0.00017506253304337932,0.0,0.0
S18422,0000000_2_29_30,1,0.9037565957647573,0.09624340423524269,0.0015624510396303644,0.00015037560700492035,0.0,0.0
S18423,0000000_2_45_17,1,0.9376715113995093,0.06232848860049067,0.0016990918574990167,0.00010590182747131398,0.0,0.0
S18426,0000002_17_49_31,1,0.8395541034902858,0.1604458965097142,0.0016740559704427986,0.00026859541098513443,0.00026859541098513443,0.0
S18428,0000022_13_35_31,1,0.5562303013914583,0.44376969860854165,0.0017935232882564513,0.000795911289076966,0.000795911289076966,0.0
S18429,0000022_13_28_20,1,0.5761673788813554,0.4238326211186446,0.001692291594418169,0.0007172483821593029,0.0007172483821593029,0.0
S18430,0000022_13_43_12,1,0.5050656313256687,0.49493436867433127,0.0018505401426037985,0.000915895917186118,0.000915895917186118,0.0
S18431,0000022_6_61_24,1,0.4748979606347648,0.5251020393652353,0.001840180710488452,0.0009662826438780537,0.0009662826438780537,0.0
S18432,0000022_7_36_21,1,0.6444635546565732,0.35553644534342677,0.0017332532791772507,0.0006162347097585178,0.0006162347097585178,0.0
S18434,0000022_4_47_25,1,0.48425695984144995,0.5157430401585501,0.0017277194304866253,0.0008910592716201708,0.0008910592716201708,0.0
S18435,0000022_11_39_14,1,0.7346104202943663,0.2653895797056337,0.0016351290232279898,0.00043394620423895956,0.00043394620423895956,0.0
S18436,0000022_14_31_17,1,0.6671957722938632,0.3328042277061368,0.0015376334943260179,0.0005117309275742589,0.0005117309275742589,0.0
S18439,0000023_24_60_17,1,0.6459164148786551,0.35408358512134486,0.0018256617535017958,0.0006464368588988368,0.0006464368588988368,0.0
S18441,0000025_17_42_12,1,0.9056437971449712,0.09435620285502877,0.0017794597276740228,0.00016790306303676435,0.0,0.0
S18442,0000025_17_52_16,1,0.8652452376422968,0.13475476235770323,0.001651085306047878,0.00022249160804877752,0.00022249160804877752,0.0
S18445,0000025_9_63_18,1,0.831622430785793,0.168377569214207,0.0017899227364322296,0.0003013828394417005,0.0003013828394417005,0.0
S18448,0000000_17_39_28,1,0.8661483499589105,0.13385165004108945,0.0017240873460328558,0.0002307719360814605,0.0002307719360814605,0.0
S18449,0000025_9_38_23,1,0.8248844483989836,0.17511555160101644,0.0017360003759795612,0.0003040006634192328,0.0003040006634192328,0.0
S18450,0000003_13_31_21,1,0.42193026344698986,0.5780697365530101,0.0015657469037006712,0.0009051109001309382,0.0009051109001309382,0.0040621500788727
S18454,0000004_2_32_20,1,0.6044881337826443,0.3955118662173557,0.0018082117778656604,0.0007151692147798499,0.0007151692147798499,0.0
S18458,0000003_13_24_15,1,0.5693964829158165,0.43060351708418354,0.0016968935673899296,0.0007306883382356308,0.0007306883382356308,0.0101193966640604
S18461,0000003_21_23_20,1,0.4783596646675344,0.5216403353324657,0.001619457353532098,0.000844774276953111,0.000844774276953111,0.0020089087219783
S18467,0000003_15_50_24,1,0.5349193366309843,0.46508066336901566,0.0016523788679049785,0.0007684894600221905,0.0007684894600221905,0.0
S18468,0000004_5_19_20,1,0.5079075612472153,0.49209243875278474,0.001723259208547406,0.0008480028265372867,0.0008480028265372867,0.0
S18469,0000004_5_44_15,1,0.4804579931523295,0.5195420068476705,0.0016198769132982436,0.0008415941023811794,0.0008415941023811794,0.0
S18470,0000004_7_32_28,1,0.602353903853298,0.397646096146702,0.0018220846843183234,0.0007245448615678772,0.0007245448615678772,0.0099116131399671
S18472,0000004_8_49_14,1,0.590487774248088,0.40951222575191204,0.001726291200101856,0.0007069373516496504,0.0007069373516496504,0.0019807109835804
S18478,0000004_25_56_23,1,0.49688494954520807,0.5031150504547919,0.001732768431095059,0.0008717818766368612,0.0008717818766368612,0.0019741023196695
S18479,0000003_12_40_14,1,0.6008689652463403,0.39913103475365974,0.0017069127128122275,0.0006812818372989208,0.0006812818372989208,0.0
S18481,0000003_12_48_13,1,0.6032445571886056,0.3967554428113944,0.0016861591695896052,0.0006689928279810168,0.0006689928279810168,0.0
S18483,0000004_9_21_23,1,0.5502191690068282,0.4497808309931718,0.001579520987954854,0.0007104382625334899,0.0007104382625334899,0.0
S18484,0000004_9_57_23,1,0.5024401560913292,0.4975598439086708,0.0016605715382772383,0.0008262337153844041,0.0008262337153844041,0.0
S18487,0000010_5_40_11,1,0.5589035437421681,0.4410964562578319,0.002028655710402312,0.0008948328448256743,0.0008948328448256743,0.0
S18489,0000015_16_30_14,1,0.5047705583903631,0.4952294416096369,0.0018794075900271507,0.0009307379713660592,0.0009307379713660592,0.0
S18490,0000015_14_48_29,1,0.40517306645146495,0.594826933548535,0.0016614830611294984,0.0009882948743944926,0.0009882948743944926,0.0
S18491,0000006_23_56_27,1,0.336580097087642,0.663419902912358,0.0016860216213230314,0.0011185403003262618,0.0011185403003262618,0.0
S18493,0000009_6_22_24,1,0.8191124013116329,0.18088759868836712,0.0017227853905958498,0.0003116305123602839,0.0003116305123602839,0.0
S18494,0000009_23_43_25,1,0.8828144952161034,0.11718550478389655,0.0017002675225341682,0.0001992467078958317,0.0,0.0
S18495,0000009_10_23_28,1,0.7978212710433549,0.20217872895664513,0.0016002565369971895,0.00032353783265465436,0.00032353783265465436,0.0
S18496,0000012_17_46_16,1,0.62034928656425,0.37965071343574996,0.0017026263395978711,0.0006464033045428313,0.0006464033045428313,0.0
S18498,0000012_15_51_18,1,0.7675707789751222,0.23242922102487784,0.0018963630104608827,0.0004407701773018152,0.0004407701773018152,0.0
S18499,0000012_21_41_29,1,0.7329858560923752,0.2670141439076248,0.0016611925294809924,0.0004435619011251089,0.0004435619011251089,0.0
S18500,0000011_18_57_18,1,0.567831699000542,0.432168300999458,0.0017188105188814982,0.0007428154216850139,0.0007428154216850139,0.0
S18501,0000011_19_23_15,1,0.7536853928485212,0.2463146071514788,0.0017094506029916086,0.0004210626537207366,0.0004210626537207366,0.0
S18502,0000007_6_29_26,1,0.43765224137388553,0.5623477586261145,0.0017523960567975263,0.0009854559947653303,0.0009854559947653303,0.0033444365936543
S18503,0000007_15_48_26,1,0.5720175957627143,0.42798240423728573,0.0018385755998248424,0.0007868780055850457,0.0007868780055850457,0.0096654998055231
S18505,0000007_13_17_26,1,0.4551908652090049,0.5448091347909951,0.0018689714481064691,0.0010182327175919587,0.0010182327175919587,0.0127097784739315
S18506,0000006_1_21_19,1,0.47140418681444457,0.5285958131855555,0.0017034250375856132,0.0009004233429432026,0.0009004233429432026,0.0063113114702054
S18507,0000007_25_42_23,1,0.4908728197133404,0.5091271802866596,0.001641266605877187,0.0008356134391489085,0.0008356134391489085,0.0
S18508,0000007_17_48_20,1,0.47880535377419464,0.5211946462258054,0.0016687103945805463,0.0008697229237567319,0.0008697229237567319,0.0178632212997084
S18509,0000007_19_25_28,1,0.5532263876998086,0.4467736123001914,0.0016019333627076266,0.0007157015551210791,0.0007157015551210791,0.0083798588322573
S18510,0000007_21_29_26,1,0.3815632100802384,0.6184367899197616,0.0016181020217493536,0.0010006938200933465,0.0010006938200933465,0.0010857692139642
S18514,0000007_23_31_20,1,0.4045167665800548,0.5954832334199451,0.0016614948547759307,0.0009893923284325734,0.0009893923284325734,0.0071876304165478
S18515,0000007_9_56_16,1,0.47763383085997707,0.522366169140023,0.001541368107607342,0.000805158553605454,0.000805158553605454,0.0113305229822881
S18516,0000007_9_28_20,1,0.5344061406375102,0.46559385936248976,0.0017642376929736846,0.0008214182363043931,0.0008214182363043931,0.009378125255524
S18517,0000007_20_35_29,1,0.5549082474925989,0.4450917525074011,0.0015300693594827272,0.0006810212526700437,0.0006810212526700437,0.0033132228925702
S18520,0000007_9_51_17,1,0.4618797306384632,0.5381202693615368,0.0017132828412120675,0.0009219522240055367,0.0009219522240055367,0.0123803533507289
S18521,0000007_8_16_25,1,0.5336998134370114,0.46630018656298855,0.0017219753198092047,0.000802957412883894,0.000802957412883894,0.0213368365241992
S18522,0000007_11_53_27,1,0.5015219923444694,0.49847800765553063,0.0017113428773279998,0.0008530667879059445,0.0008530667879059445,0.0077797083559747
S18523,0000007_18_32_12,1,0.5161390672606271,0.4838609327393729,0.0016955154562213067,0.0008203936901212648,0.0008203936901212648,0.0044428651563606
S18524,0000007_10_41_12,1,0.5208458708596787,0.4791541291403213,0.0015592579462117434,0.0007471248833222138,0.0007471248833222138,0.0116433352714045
S18525,0000007_9_45_27,1,0.45941294186421383,0.5405870581357861,0.001698946694587831,0.0009184285955567534,0.0009184285955567534,0.0096637457222855
S18526,0000007_14_51_29,1,0.5390514483016434,0.4609485516983566,0.0019910891233774356,0.0009177896477231794,0.0009177896477231794,0.0201098021176731
S18531,0000006_3_20_17,1,0.6024285438927695,0.39757145610723055,0.001674004924021362,0.0006655365751738467,0.0006655365751738467,0.0137610966279882
S18532,0000007_12_35_12,1,0.5446218219719076,0.45537817802809244,0.0016771949023630466,0.0007637579588360885,0.0007637579588360885,0.0010814456992405
S18537,0000007_13_29_23,1,0.4112469928762511,0.5887530071237489,0.0016243040876261468,0.0009563139160732913,0.0009563139160732913,0.0118312590216866
S18538,0000004_23_33_26,1,0.650747579429525,0.349252420570475,0.001988886645412377,0.0006946234751505646,0.0006946234751505646,0.0053398485932668
S18539,0000007_15_24_16,1,0.4744890994114546,0.5255109005885454,0.0017962233670004418,0.0009439349592505915,0.0009439349592505915,0.0076725947881931
S18544,0000006_4_58_24,1,0.6064110144464329,0.39358898555356714,0.0017579818095222906,0.0006919222770315026,0.0006919222770315026,0.0
S18548,0000004_16_42_26,1,0.5983943577608423,0.40160564223915773,0.0016222021382415318,0.0006514855315702254,0.0006514855315702254,0.0
S18549,0000024_8_36_21,1,0.4988271423089625,0.5011728576910375,0.0018028211802328846,0.0009035250428032437,0.0009035250428032437,0.0258041336456827
S18552,0000024_8_56_19,1,0.40181572978980573,0.5981842702101943,0.0017997361831735691,0.001076573875302562,0.001076573875302562,0.00668779309556
S18553,0000024_8_39_18,1,0.46913020133962124,0.5308697986603788,0.0017405166113315404,0.0009239877030226195,0.0009239877030226195,0.0146056495609698
S18554,0000024_6_30_28,1,0.456570987703699,0.543429012296301,0.0015919230505014692,0.000865097170985728,0.000865097170985728,0.0103458253449822
S18555,0000024_5_60_16,1,0.5528450235605447,0.44715497643945534,0.0018416939412397085,0.0008235226109037295,0.0008235226109037295,0.0199171787336361
S18556,0000024_7_45_31,1,0.5754867754048646,0.4245132245951354,0.0017042905962859414,0.0007234938966765111,0.0007234938966765111,0.0117342021837163
S18557,0000024_12_50_21,1,0.5515836219095358,0.4484163780904642,0.0016447069812388095,0.000737513547547208,0.000737513547547208,0.012457467274083
S18559,0000024_7_32_23,1,0.35740718445174047,0.6425928155482595,0.001829779883769823,0.0011758034073452177,0.0011758034073452177,0.0054280634155078
S18561,0000024_6_48_18,1,0.4503385417760464,0.5496614582239536,0.001596224594143197,0.0008773831380696882,0.0008773831380696882,0.0022222222222222
S18563,0000024_12_27_25,1,0.5634821006004093,0.43651789939959074,0.001755237662978441,0.0007661926575903958,0.0007661926575903958,0.0165486837636435
S18564,0000024_7_54_22,1,0.4804818242743243,0.5195181757256757,0.0016961367905967317,0.0008811738912320165,0.0008811738912320165,0.0097331383659294
S18565,0000024_11_59_21,1,0.45033801318734207,0.549661986812658,0.0015975267497634524,0.0008780997272613472,0.0008780997272613472,0.0
S18566,0000024_11_39_26,1,0.46652507826520284,0.5334749217347972,0.001679696340687359,0.000896075873886414,0.000896075873886414,0.0131138024749993
S18570,0000024_18_20_19,1,0.47093365839526913,0.5290663416047309,0.0015078211493011712,0.0007977374192550113,0.0007977374192550113,0.0051840818438224
S18571,0000024_9_47_13,1,0.5299892045424688,0.4700107954575312,0.0013829145762118585,0.0006499847800151503,0.0006499847800151503,0.0086157953358556
S18575,0000025_17_62_21,1,0.9073658065204363,0.0926341934795637,0.001994915697215793,0.00018479740667130647,0.0,0.0
S18576,0000025_14_28_30,1,0.9180588114493794,0.0819411885506206,0.0016953578643566954,0.00013891963842402945,0.0,0.0
S18578,0000025_9_35_20,1,0.9080231843257487,0.09197681567425131,0.0015686849802616495,0.0001442826492804923,0.0,0.0
S18579,0000025_11_49_21,1,0.8887830126309207,0.11121698736907926,0.0017195170940478989,0.00019123951092964105,0.0,0.0
S18580,0000025_9_40_31,1,0.7199703104268708,0.28002968957312924,0.0018488033573477746,0.0005177198302398565,0.0005177198302398565,0.0
S18582,0000025_9_13_20,1,0.8445209100609694,0.1554790899390306,0.0018083455607917796,0.0002811599220871918,0.0002811599220871918,0.0
S18584,0000014_21_55_23,1,0.974791108302028,0.025208891697972025,0.0017264644098360558,4.352225432796032e-05,0.0,0.0
S18586,0000014_20_51_18,1,0.9689886007321615,0.03101139926783847,0.0017863471215777249,5.5397123818200815e-05,0.0,0.0
S18588,0000009_10_28_23,1,0.8663615644043472,0.1336384355956528,0.0016994983027895166,0.00022711829448225805,0.00022711829448225805,0.0
S18590,0000009_23_51_25,1,0.8616532751075057,0.13834672489249433,0.0017129557548812562,0.0002369818185735721,0.0002369818185735721,0.0
S18591,0000009_6_25_23,1,0.8634975141036252,0.13650248589637481,0.0018583165828273184,0.00025366483313838545,0.00025366483313838545,0.0
S18592,0000014_17_29_30,1,0.8761914693375774,0.12380853066242259,0.0016734614470424749,0.0002071888028785403,0.0,0.0
S18600,0000014_3_31_20,1,0.9294287886063572,0.07057121139364275,0.0016387200832944221,0.00011564646141317852,0.0,0.0
S18601,0000014_20_34_25,1,0.9589368836113118,0.0410631163886882,0.0019366852958716486,7.952633371263856e-05,0.0,0.0
S18602,0000013_18_39_13,1,0.859567791324519,0.140432208675481,0.0016865743777143135,0.000236849364957896,0.000236849364957896,0.0
S18604,0000014_23_26_28,1,0.8922862722281276,0.10771372777187238,0.0017578749368943256,0.00018934726240963273,0.0,0.0
S18608,0000014_24_18_18,1,0.9550732413797668,0.04492675862023321,0.0015919372966822973,7.152058266659215e-05,0.0,0.0
S18610,0000014_20_23_24,1,0.9201910262827201,0.07980897371727991,0.0017083931953453572,0.00013634510762609744,0.0,0.0
S18611,0000014_6_55_17,1,0.9598167359143505,0.04018326408564954,0.0016963347487544557,6.816426718686425e-05,0.0,0.0
S18612,0000014_8_51_19,1,0.950169492432418,0.049830507567582005,0.0034650923235174363,0.00017266730924940591,0.0,0.0
S18613,0000014_6_34_27,1,0.9648596862522266,0.03514031374777338,0.001711458110989874,6.014117498635573e-05,0.0,0.0
S18614,0000014_23_59_25,1,0.856189733556814,0.14381026644318595,0.0016886405293423726,0.00024284384445148917,0.00024284384445148917,0.0
S18615,0000014_22_40_16,1,0.9611347268831699,0.03886527311683008,0.0015679039942227786,6.093701695643706e-05,0.0,0.0
S18617,0000014_3_52_16,1,0.8950951463208234,0.10490485367917657,0.001691862946238558,0.0001774846348203765,0.0,0.0
S18618,0000014_4_43_28,1,0.761722467568843,0.238277532431157,0.0016159237305600302,0.0003850383191147938,0.0003850383191147938,0.0
S18619,0000014_3_41_26,1,0.841369868530287,0.15863013146971305,0.0017319756338961994,0.0002747435225072937,0.0002747435225072937,0.0
S18620,0000014_2_58_25,1,0.903426624462768,0.096573375537232,0.001596059604658684,0.00015413686358050913,0.0,0.0
S18621,0000014_2_22_24,1,0.9401479642622742,0.059852035737725795,0.0016612512325150587,9.942926813783232e-05,0.0,0.0
S18623,0000013_24_42_15,1,0.8877302724154551,0.1122697275845449,0.0016201127822979332,0.00018188962072482806,0.0,0.0
S18624,0000014_4_56_29,1,0.7764259754291789,0.2235740245708211,0.0016302210608801215,0.0003644750835210823,0.0003644750835210823,0.0
S18625,0000013_25_61_19,1,0.7829109906328697,0.21708900936713027,0.0019355134740237294,0.00042017870269254424,0.00042017870269254424,0.0
S18627,0000013_24_38_20,1,0.8643934336702764,0.13560656632972357,0.0017597865772315294,0.0002386386152115046,0.0002386386152115046,0.0
S18628,0000013_20_22_21,1,0.803593132501245,0.19640686749875502,0.0016121251986155399,0.0003166324602758865,0.0003166324602758865,0.0
S18629,0000013_24_23_21,1,0.9215231730124352,0.07847682698756475,0.0016615240402484566,0.0001303911346422577,0.0,0.0
S18631,0000011_18_60_26,1,0.6071312715872286,0.39286872841277143,0.0016276158501446257,0.0006394393693907911,0.0006394393693907911,0.0
S18632,0000013_17_40_23,1,0.5408469775795021,0.45915302242049794,0.0016123325158152904,0.0007403073477834359,0.0007403073477834359,0.0
S18633,0000011_17_21_16,1,0.6229088259656745,0.37709117403432546,0.0017964961868553251,0.0006774428562494635,0.0006774428562494635,0.0
S18634,0000013_16_50_24,1,0.573724083285287,0.426275916714713,0.001782850910417231,0.0007599864062037659,0.0007599864062037659,0.0
S18635,0000011_14_30_15,1,0.646664156836233,0.353335843163767,0.0016168254735548621,0.0005712823919471641,0.0005712823919471641,0.0
S18637,0000013_16_34_26,1,0.6269262036563624,0.3730737963436376,0.0016897461189371151,0.0006303999994487973,0.0006303999994487973,0.0
S18640,0000011_10_54_21,1,0.5790096663429303,0.4209903336570697,0.0016641296569093395,0.0007005824995108878,0.0007005824995108878,0.0
S18642,0000013_6_37_18,1,0.5779950465028262,0.4220049534971738,0.0016557595705591552,0.0006987387405763168,0.0006987387405763168,0.0
S18643,0000013_1_28_18,1,0.4403674992599244,0.5596325007400755,0.0016425005363939187,0.0009191966826490442,0.0009191966826490442,0.0
S18644,0000013_4_60_20,1,0.5835142280971363,0.41648577190286373,0.001804424376060442,0.0007515170791038764,0.0007515170791038764,0.0
S18646,0000024_23_32_20,1,0.44183385792261337,0.5581661420773867,0.001645354308358615,0.0009183810666469351,0.0009183810666469351,0.0088145182386925
S18648,0000024_22_52_19,1,0.4759010021154038,0.5240989978845962,0.0017054788743364362,0.0008938397689530755,0.0008938397689530755,0.0032684466657898
S18649,0000024_21_23_24,1,0.5536285519702591,0.44637144802974094,0.0016240962771683805,0.0007249502069793615,0.0007249502069793615,0.0096951647722839
S18650,0000024_9_57_21,1,0.5399955271488267,0.4600044728511733,0.0016527046455438222,0.0007602515292520712,0.0007602515292520712,0.0
S18652,0000024_19_42_27,1,0.5767838569294369,0.4232161430705631,0.0017551903546794347,0.000742824892262084,0.000742824892262084,0.0
S18653,0000024_9_41_18,1,0.48371801795312164,0.5162819820468784,0.0016262268760381961,0.0008395916348189031,0.0008395916348189031,0.0082849385401754
S18654,0000024_21_23_25,1,0.5399671501685018,0.46003284983149817,0.0017243085253837967,0.0007932385649210562,0.0007932385649210562,0.0
S18656,0000024_24_27_20,1,0.36006331083200394,0.6399366891679961,0.0017838781491494543,0.0011415690766458345,0.0011415690766458345,0.0064005151320025
S18659,0000024_22_39_19,1,0.5084504034117808,0.4915495965882192,0.0018086372358483082,0.0008890349036556677,0.0008890349036556677,0.0086000294165996
S18661,0000024_25_31_15,1,0.42979497098007796,0.5702050290199221,0.0016622900507546896,0.0009478461466301055,0.0009478461466301055,0.0173344755950551
S18662,0000024_23_51_21,1,0.485302540916718,0.514697459083282,0.002053363682525444,0.0010568610699697371,0.0010568610699697371,0.0097674418604651
S18663,0000024_1_42_16,1,0.5834957273667102,0.4165042726332898,0.0017814075493339098,0.0007419638555987714,0.0007419638555987714,0.0077234391615439
S18666,0000024_25_36_20,1,0.3995355992396297,0.6004644007603703,0.0016433349378024678,0.0009867641286761392,0.0009867641286761392,0.0
S18667,0000024_16_30_28,1,0.3533924955347513,0.6466075044652486,0.0018211794211677676,0.0011775882807047561,0.0011775882807047561,0.0073883884011434
S18668,0000024_25_45_12,1,0.685335760864826,0.31466423913517405,0.0016786285707774652,0.0005282043820142557,0.0005282043820142557,0.0032043222890595
S18669,0000024_16_36_26,1,0.4860043501015929,0.5139956498984071,0.0016879084197673794,0.0008675775851873274,0.0008675775851873274,0.0065304942546104
S18670,0000024_16_51_19,1,0.4737423136042389,0.5262576863957611,0.001674733673322428,0.0008813414682517353,0.0008813414682517353,0.0032210398060895
S18672,0000024_18_19_27,1,0.4592646006340425,0.5407353993659575,0.00206623379777556,0.0011172857578236064,0.0011172857578236064,0.0
S18673,0000024_16_37_16,1,0.4535227708047869,0.5464772291952131,0.0016394966347985712,0.0008959475782595994,0.0008959475782595994,0.0071880313802301
S18674,0000024_15_36_24,1,0.5640259151139747,0.4359740848860253,0.0019134005028287305,0.0008341930332412164,0.0008341930332412164,0.0135595710298222
S18675,0000024_16_38_13,1,0.4424259767245081,0.5575740232754919,0.001791585339272816,0.000998941445659731,0.000998941445659731,0.0010802257824029
S18676,0000024_3_22_24,1,0.3762261932664418,0.6237738067335582,0.0016187940762029185,0.0010097613432308282,0.0010097613432308282,0.0103302134841502
S18677,0000024_4_24_20,1,0.5684860144145933,0.43151398558540666,0.0015260792991640697,0.0006585245607016719,0.0006585245607016719,0.0131438016528925
S18678,0000024_3_35_22,1,0.44588225465982045,0.5541177453401795,0.0016373866059087268,0.0009073049743163528,0.0009073049743163528,0.0061599097703357
S18679,0000024_2_46_30,1,0.5122565765926786,0.48774342340732135,0.0016834864190635095,0.0008211094292937685,0.0008211094292937685,0.0082652530921941
S18682,0000024_2_43_20,1,0.45483081360081484,0.5451691863991852,0.00186742544925675,0.0010180628128324354,0.0010180628128324354,0.0153209629438796
S18684,0000003_13_27_26,1,0.5119222707144715,0.4880777292855285,0.0016950665356040729,0.0008273242256855234,0.0008273242256855234,0.0085901632260643
S18688,0000004_25_40_16,1,0.43133027850246936,0.5686697214975307,0.0016300923033206584,0.0009269841361446271,0.0009269841361446271,0.0022193345568698
S18689,0000005_19_47_26,1,0.4052986980075849,0.5947013019924151,0.0017167232638572118,0.0010209375601765523,0.0010209375601765523,0.01113381184082
S18690,0000003_22_35_27,1,0.5445679642192628,0.4554320357807372,0.001697208117384257,0.0007729629480439045,0.0007729629480439045,0.0054977754473994
S18691,0000003_13_17_18,1,0.6142221388036612,0.38577786119633883,0.0017209261916519827,0.0006638952254922626,0.0006638952254922626,0.0114600627190555
S18692,0000003_14_32_28,1,0.5367154134855402,0.4632845865144598,0.0017982316418911919,0.000833093002670779,0.000833093002670779,0.023571767343595
S18693,0000003_14_49_15,1,0.5548917621964948,0.44510823780350517,0.001650059811299948,0.0007344552148781041,0.0007344552148781041,0.0086441735530901
S18695,0000005_21_38_30,1,0.467143582504851,0.532856417495149,0.001666968110802158,0.0008882546556006945,0.0008882546556006945,0.0088936011255684
S18696,0000003_19_29_29,1,0.5684064669047001,0.4315935330952999,0.0016786253632325831,0.0007244838512609317,0.0007244838512609317,0.0108152335938129
S18697,0000003_13_40_25,1,0.47856264616708316,0.5214373538329169,0.0016994051150862521,0.0008861333063006989,0.0008861333063006989,0.0117649590582867
S18700,0000003_15_28_30,1,0.42672664549100686,0.5732733545089932,0.0017545539508458967,0.0010058390290684344,0.0010058390290684344,0.0100239337385037
S18702,0000003_13_31_26,1,0.3855347333747595,0.6144652666252405,0.001797641341017901,0.0011045881659051194,0.0011045881659051194,0.0075676004898601
S18703,0000003_14_23_20,1,0.4812606509285575,0.5187393490714425,0.0017078680037506222,0.0008859383365655417,0.0008859383365655417,0.0085665654019348
S18704,0000003_12_13_20,1,0.5903798217528099,0.4096201782471901,0.0016736261594695308,0.0006855510457610694,0.0006855510457610694,0.0043282126310655
S18705,0000003_13_43_20,1,0.6467306669723623,0.35326933302763774,0.0016073195683207059,0.0005678167118629264,0.0005678167118629264,0.0208291423590156
S18706,0000003_13_52_26,1,0.6042834534017395,0.3957165465982605,0.0017203474057495046,0.0006807699343524704,0.0006807699343524704,0.0076363692236101
S18707,0000005_20_33_20,1,0.43200313999820306,0.5679968600017969,0.001796780110878992,0.001020565461092948,0.001020565461092948,0.0021662003016117
S18709,0000004_2_35_29,1,0.6218555380868146,0.3781444619131854,0.001656841861286372,0.0006265255741113757,0.0006265255741113757,0.0107733860513914
S18711,0000003_5_45_21,1,0.5842265093075492,0.41577349069245084,0.001688481424153105,0.0007020258156894971,0.0007020258156894971,0.0
S18712,0000005_22_21_21,1,0.7575136061030984,0.24248639389690163,0.0017742308217779733,0.0004302268339136771,0.0004302268339136771,0.0
S18714,0000005_20_38_15,1,0.6253906272659294,0.3746093727340706,0.001623268513665922,0.0006080915996833581,0.0006080915996833581,0.0044428949438604
S18715,0000005_22_46_24,1,0.6154916695757616,0.3845083304242384,0.0016739512976028292,0.0006436482186527512,0.0006436482186527512,0.0125703446095478
S18716,0000003_12_46_28,1,0.5364867800505964,0.46351321994940364,0.001609839387002902,0.0007461818378710893,0.0007461818378710893,0.0
S18718,0000004_2_56_14,1,0.6554402852026678,0.34455971479733216,0.0015648632287986305,0.0005391888278116885,0.0005391888278116885,0.0
S18720,0000004_5_57_20,1,0.488507473659781,0.511492526340219,0.0018367760125522297,0.0009394972029814538,0.0009394972029814538,0.0093057800690287
S18723,0000004_7_15_24,1,0.537934364747405,0.46206563525259503,0.002335589153686888,0.001079195485987403,0.001079195485987403,0.0062049764660349
S18726,0000004_5_32_28,1,0.5051171575628445,0.4948828424371555,0.0018018892306970165,0.000891724064244239,0.000891724064244239,0.0074405812165425
S18727,0000004_5_17_17,1,0.4751785082274373,0.5248214917725627,0.0016779082779575854,0.0008806023254952316,0.0008806023254952316,0.013674508185445
S18728,0000004_7_45_23,1,0.5841230454631071,0.4158769545368929,0.0016503263790034082,0.0006863327084918354,0.0006863327084918354,0.0097845560200284
